conversation_id_str,created_at,favorite_count,full_text,id_str,lang,probability,quote_count,reply_count,retweet_count,topic,tweet_url,user_id_str,username,context,processed,predicted_label,predicted_probability
1.72289E+18,Fri Nov 10 23:07:06 +0000 2023,0,"@tempodotco halah, baru survey doang ga akurat juga. yakin pasti rakyat banyak banget yang dukung pak anies",1.72312E+18,in,0.9517112,0,0,0,2,https://twitter.com/aksaprdpta__/status/1723115089971298757,1.72287E+18,aksaprdpta__,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,halah survey doang tidak_akurat rakyat banget dukung anies,Negatif,[0.99819607]
1.72289E+18,Fri Nov 10 23:05:24 +0000 2023,0,@tempodotco padahal aslinya banyak banget ya dukung pak anies 🤔🤔,1.72311E+18,in,0.64461666,0,0,0,2,https://twitter.com/zaaisheree_/status/1723114662185816382,1.72288E+18,zaaisheree_,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,asli banget iya dukung anies,Positif,[0.8251106]
1.72293E+18,Fri Nov 10 23:02:46 +0000 2023,0,@gibran_tweet Anies-Muhaimin pasti menang satu putaran,1.72311E+18,in,0.8642612,0,0,0,0,https://twitter.com/ARrxa82956/status/1723113999552991605,1.72183E+18,ARrxa82956,,tweet aniesmuhaim menang putar,Positif,[0.80619067]
1.72291E+18,Fri Nov 10 22:59:21 +0000 2023,0,@ekowboy2 mantap semua mendukung anies dan cak min sehat untuk orang baik,1.72311E+18,in,0.7548046,0,0,0,2,https://twitter.com/Duta45637093408/status/1723113143092822219,1.7221E+18,Duta45637093408,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,mantap dukung anies cak min sehat orang-orang baik,Positif,[0.9999288]
1.72297E+18,Fri Nov 10 22:54:43 +0000 2023,1,"@Djeng_Hiz @03__nakula Sekarang udah belajar ilmu buzzer kolab ama Abu Janda wakakak. Tapi gapapa sih, untung yang diserang Anies bukan Ganjar. Wakakaka, bangke",1.72311E+18,in,0.9611527,0,0,0,0,https://twitter.com/FelixSGL1/status/1723111973888704890,2862109627,FelixSGL1,,hiz menakula ajar ilmu buzzer kolab abu janda wakakak gapapa untung serang anies bukan_ganjar wakakaka bangkai,Negatif,[0.99814755]
1.72295E+18,Fri Nov 10 22:51:45 +0000 2023,0,@adearmando61 2024 kemenangan anies baswedan,1.72311E+18,in,0.7962385,0,0,0,1,https://twitter.com/Sansan171880099/status/1723111230095884780,1.7173E+18,Sansan171880099,"Anies mendapat dukungan dari Ganjar Pranowo dalam pilkada DKI Jakarta, namun survei menunjukkan bahwa popularitasnya menurun.<br/>",menang anies baswed,Positif,[0.9542254]
1.72311E+18,Fri Nov 10 22:44:34 +0000 2023,0,Sudirman Said Pastikan Hanya Orang Buta yang Ogah Akui Keberhasilan Anies di DKI Jakarta https://t.co/5lB4AwSh7K,1.72311E+18,in,0.9459399,0,0,0,3,https://twitter.com/Riau24Com/status/1723109421801422888,788744100,Riau24Com,"Anies dianggap berhasil dalam menangani banjir di Jakarta, namun masih banyak yang meragukan kemampuannya dalam menangani masalah lainnya.<br/>",sudirm said orang-orang buta ogah akui hasil anies dki jakarta,Negatif,[0.9322723]
1.72298E+18,Fri Nov 10 22:32:18 +0000 2023,0,@Mdy_Asmara1701 The best lah pokoknya Anies Muhaimin - AMIN   Rakyat Indonesia🇮🇩Siap menang bersama anies2024 Presiden Republik Indonesia Insya Allah  Suara Rakyat Suara Anies-Muhaimin🙏,1.72311E+18,in,0.9641821,0,0,0,3,https://twitter.com/UcokPart/status/1723106334718218612,1.38444E+18,UcokPart,"Anies dianggap berhasil dalam menangani banjir di Jakarta, namun masih banyak yang meragukan kemampuannya dalam menangani masalah lainnya.<br/>",asmara the best pokok anies memuhaim amin rakyat indonesiasiap menang anies presiden republik indonesia insya allah suara rakyat suara aniesmuhaim,Positif,[0.9999803]
1.72311E+18,Fri Nov 10 22:31:04 +0000 2023,0,"Anies memang tdk pernah mengakui dosa menunggangi agama utk meraih kekuasaan di Pilkada Jkt 2017 silam, tapi sikap Anies hari ini yg tidak pernah lagi (sangat sedikit) menggunakan identitas agama itu sudah merupakan bentuk pengakuan dosa &amp  penyesalan scr tidak langsung",1.72311E+18,in,0.97973233,0,1,0,0,https://twitter.com/MelodiAsyik/status/1723106023182131451,1.62107E+18,MelodiAsyik,,anies tidak_dosa tunggang agama raih kuasa pilkada jakarta silam sikap-sikap anies tidak_identitas agama rupa bentuk dosa penyesal tidak_langsung,Negatif,[0.99988854]
1.7231E+18,Fri Nov 10 22:05:58 +0000 2023,0,"Konten anies nonton pertandingan bola anaknya is so fucking my dream. Anjing keliatan cemara benrr 😭  . Cara kameramen ngeshoot diem kek shittt brooo ngasih kesan natural.  . Ur content was really work to me""",1.7231E+18,in,0.975516,0,0,0,2,https://twitter.com/sinkretisme_/status/1723099706539270377,1.44847E+18,sinkretisme_,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,kontan anies tonton tanding bola anak is sok fucking my dream anjing lihat cemara benrr kameramen ngeshoot diam kayak shittt brooo asih kesan natural ur content was really work me,Negatif,[0.9999763]
1.72307E+18,Fri Nov 10 19:55:05 +0000 2023,5,"Mahasiswa Pascasarjana Universitas Ciputra Surabaya: Bantu Generasi Muda Miliki Rumah, Berharap Bacapres Anies Kendalikan Spekulan Tanah dan Properti. https://t.co/QJj81f6kZf",1.72307E+18,in,0.95749635,0,0,4,0,https://twitter.com/Simanjunta9Nico/status/1723066768615243809,1.46014E+18,Simanjunta9Nico,,mahasiswa pascasarjana universitas ciputra surabaya bantu generasi muda milik rumah harap bacapres anies kendali spekulan tanah properti,Positif,[0.6610614]
1.7229E+18,Fri Nov 10 18:45:09 +0000 2023,0,"@Miduk17 Bang.. Kalau hanya nyerang Gibran melalui medsos, ternyata gak ngefek blass. Survei terakhir malah semakin tinggi tu Prabowo sama Anies, Ganjar malah mlorot. Saran ni bang. Modal glontorkan, langsung turun ke bawah. Dijamin beres.",1.72305E+18,in,0.97671765,0,0,0,2,https://twitter.com/duwetz/status/1723049171807072359,165357395,duwetz,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,bang serang gibr medsos nyata tidak_ngefek blass survei prabowo anies ganjar mlorot saran bang modal glontorkan langsung turun jamin beres,Negatif,[0.9999926]
1.72303E+18,Fri Nov 10 18:05:28 +0000 2023,1,"@opposite_sejati Drama politik 2in1, playing victim, padahal kalo salah satu menang ya dia2 juga. Politik 2in1 adalah politik asal bukan anies",1.72304E+18,in,0.9589322,0,1,0,0,https://twitter.com/RakyatYangJeli/status/1723039185034989780,1.66461E+18,RakyatYangJeli,,sejat drama politik playing victim salah menang iya politik politik bukan_anies,Negatif,[0.99834746]
1.72303E+18,Fri Nov 10 17:38:32 +0000 2023,0,"Pemimpin yang berani mengambil langkah maju adalah pemimpin yang kami butuhkan Sukses selalu, Pak Anies Baswedan! @stacrbuxs",1.72303E+18,in,0.94957405,0,0,0,2,https://twitter.com/tamaranindya01/status/1723032407257891009,1.67431E+18,tamaranindya01,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,pimpin berani ambil langkah maju pimpin butuh sukses anies baswed,Positif,[0.99959546]
1.72302E+18,Fri Nov 10 16:43:11 +0000 2023,5,DKI-BANTEN  Anies-Muhaimin 34 % Ganjar-Mahfud 19 % Prabowo-Gibran 46 % #PrabowoGibranUnggul dari Anies 12%  PemilihJokowi MakinPakbowo LanjutkanKemajuan UntukBangsa #PrabowoGibranIstimewa,1.72302E+18,in,0.93811196,0,1,1,3,https://twitter.com/KhoirilAnwar_/status/1723018476321657074,1.01553E+18,KhoirilAnwar_,"Anies dianggap berhasil dalam menangani banjir di Jakarta, namun masih banyak yang meragukan kemampuannya dalam menangani masalah lainnya.<br/>",dkibanten aniesmuhaim ganjarmahfud prabowogibr anies pemilihjokow memakinpakbowo lanjutkankemaju untukbangsa,Negatif,[0.51373494]
1.72289E+18,Fri Nov 10 16:28:57 +0000 2023,0,"@tempodotco Anies Baswedan telah menunjukkan kepemimpinan yang kuat sebagai gubernur Jakarta, memperlihatkan kemampuannya dalam mengelola kota yang beragam dan dinamis.",1.72301E+18,in,0.9595278,0,0,0,2,https://twitter.com/arunasaki/status/1723014895082565840,1.723E+18,arunasaki,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,anies baswed pimpin kuat gubernur jakarta lihat kelola kota agam dinamis,Positif,[0.9980792]
1.72283E+18,Fri Nov 10 16:00:53 +0000 2023,0,@CNNIndonesia Menarik melihat bagaimana Pak Anies dan Cak Imin berkolaborasi untuk membawa ide-ide segar ke panggung politik.,1.72301E+18,in,0.95204073,0,0,0,2,https://twitter.com/AkmaGerald/status/1723007830494412941,1.70838E+18,AkmaGerald,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,tarik lihat anies cak im kolaborasi bawa ideide segar panggung politik,Positif,[0.9998113]
1.72297E+18,Fri Nov 10 15:57:23 +0000 2023,2,@PutraErlangga95 Saya perhatikan anda sering bgt bikin survey.....saya tetep Pak Anies....Aamiin,1.72301E+18,in,0.9260991,0,0,0,3,https://twitter.com/VinbenD94935/status/1723006949971632164,1.65373E+18,VinbenD94935,"Anies dianggap berhasil dalam menangani banjir di Jakarta, namun masih banyak yang meragukan kemampuannya dalam menangani masalah lainnya.<br/>",perhati banget surveysaya aniesaamiin,Negatif,[0.966884]
1.72301E+18,Fri Nov 10 15:56:35 +0000 2023,0,"Pak Anies, kalo berani ganti cawapres, jadi langkah bagus buat mewujudkan perubahan @mwdwe2 https://t.co/AN0SpiiX8Y",1.72301E+18,in,0.82562184,0,0,0,2,https://twitter.com/velaambarwati26/status/1723006749878128651,1.67471E+18,velaambarwati26,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,anies berani ganti cawapres langkah bagus wujud ubah,Positif,[0.9963707]
1.72301E+18,Fri Nov 10 15:56:35 +0000 2023,0,Indonesia membutuhkan pemimpin seperti Pak Anies Baswedan dan Pak Muhaimin Iskandar yang memiliki visi dan komitmen @sixpackmann  https://t.co/VMxc7L6zDJ,1.72301E+18,in,0.95225906,0,1,0,2,https://twitter.com/annaqeyla/status/1723006746782793903,1.67726E+18,annaqeyla,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,indonesia butuh pimpin anies baswed memuhaim iskandar milik visi komitmen,Positif,[0.99995065]
1.72301E+18,Fri Nov 10 15:56:34 +0000 2023,0,Menunggu Anies Umumkan Tim Pemenang https://t.co/9feiAoAXet,1.72301E+18,in,0.86417705,0,0,0,0,https://twitter.com/Riau24Com/status/1723006744400662830,788744100,Riau24Com,,tunggu anies tim menang,Negatif,[0.73461014]
1.723E+18,Fri Nov 10 15:21:10 +0000 2023,0,"Ganjar Pranowo/Mahfud MD 49,2% Anies Baswedan/Muhaimin Iskandar 43,5% Undecided Voters 7,3%  Tingkat Elektabilitas Partai Politik Jika Pemilu hari ini  PDI Perjuangan 19,8% Partai Gerindra 17,1% Partai Golkar 10,1% Partai Demokrat 9,8% Partai Nasdem 8,7%",1.723E+18,in,0.970257,0,1,0,0,https://twitter.com/indeks_politika/status/1722997833895145551,1.60776E+18,indeks_politika,,ganjar pranowomahfud md anies baswedanmuhaim iskandar undecided voters tingkat elektabilitas partai politik milu pdi juang partai gerindra partai golkar partai demokrat partai menasdem,Positif,[0.7274304]
1.723E+18,Fri Nov 10 15:16:58 +0000 2023,0,"Ganjar Pranowo/Mahfud MD 49,2% Anies Baswedan/Muhaimin Iskandar 43,5% Undecided Voters 7,3%  Tingkat Elektabilitas Partai Politik Jika Pemilu hari ini  PDI Perjuangan 19,8% Partai Gerindra 17,1% Partai Golkar 10,1% Partai Demokrat 9,8% Partai Nasdem 8,7%",1.723E+18,in,0.97025865,0,1,0,0,https://twitter.com/politikngaji2/status/1722996779229098164,1.60765E+18,politikngaji2,,ganjar pranowomahfud md anies baswedanmuhaim iskandar undecided voters tingkat elektabilitas partai politik milu pdi juang partai gerindra partai golkar partai demokrat partai menasdem,Positif,[0.7274304]
1.72311E+18,Fri Nov 10 23:58:50 +0000 2023,0,@m_nurfatoni Anies seperti Ahmad Dahlan jamam now,1.72313E+18,in,0.88376474,0,1,0,1,https://twitter.com/meditegal/status/1723128111926243816,354645457,meditegal,"Anies mendapat dukungan dari Ganjar Pranowo dalam pilkada DKI Jakarta, namun survei menunjukkan bahwa popularitasnya menurun.<br/>",nurfatoni anies ahmad dahlan jaman now,Positif,[0.8917131]
1.72293E+18,Fri Nov 10 23:56:24 +0000 2023,0,"@jovan_ndeso @gibran_tweet Kene ketoke ora minat janji2 ne pak Wowo plus bocil kuwi, Pertarungan sengit Bpk Ganjar karo bpk Anies, Cak... 🤭🤔",1.72313E+18,in,0.9582325,0,1,0,0,https://twitter.com/megantari_jogja/status/1723127497179734199,2935683132,megantari_jogja,,ndeso tweet kene toke ora minat janji wowo plus bocil kuwi tarung sengit bpk ganjar karo bpk anies cak,Negatif,[0.9656394]
1.72293E+18,Fri Nov 10 23:54:54 +0000 2023,0,"@gibran_tweet Indonesia membutuhkan pemimpin seperti Pak Anies dan Cak Imin, yang membawa berkah dan kejayaan. Sukses selalu! 🌟👏",1.72313E+18,in,0.9525773,0,0,0,2,https://twitter.com/melambbai/status/1723127123018469855,9.70353E+17,melambbai,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,tweet indonesia butuh pimpin anies cak im bawa berkah jaya sukses,Positif,[0.99971014]
1.72312E+18,Fri Nov 10 23:31:03 +0000 2023,1,Survei Poltracking: Elektabilitas Prabowo Terus Naik Ungguli Ganjar dan Anies https://t.co/wfeUz6ovIk,1.72312E+18,in,0.92635673,0,0,0,0,https://twitter.com/TajukPolitik/status/1723121117102243934,7.2931E+17,TajukPolitik,,survei poltracking elektabilitas prabowo unggul ganjar anies,Positif,[0.9947007]
1.72239E+18,Fri Nov 10 23:29:03 +0000 2023,0,"@Dennysiregar7 Kayaknya, swing voter kemana arah telunjuk Jokowi memilih sebesar 16% menurut lembaga survey akan diuji benar or tidak. Artinya Kl benar artinya Prabowo bisa menang telak 1 putaran. Kl 2 putaran bisa2 tumpahan suara Anies masuk ke Prabowo.",1.72312E+18,in,0.9775162,0,0,0,4,https://twitter.com/Eltom29209317/status/1723120614263951457,1.58622E+18,Eltom29209317,"Prabowo Subianto memberikan dukungan untuk Anies dalam pilkada DKI Jakarta, namun hal ini menuai kontroversi di kalangan masyarakat.<br/>",kayak swing voter arah telunjuk jokow pilih lembaga survey diuji nar-benar orang tidak_arti nar-benar arti prabowo menang telak putar putar tumpah suara anies masuk prabowo,Negatif,[0.9999654]
1.7229E+18,Fri Nov 10 23:17:58 +0000 2023,0,"@ch_chotimah2 Mulai saling serang nie ye , ANIES MAKIN SOLID",1.72312E+18,in,0.89781237,0,1,0,2,https://twitter.com/abusyaekhon/status/1723117827652301176,3185860075,abusyaekhon,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,chotimah serang ye anies solid,Positif,[0.81789154]
1.72311E+18,Fri Nov 10 23:03:34 +0000 2023,1542,"Berbeda Dengan Hasil Lembaga Survei Lokal, Hasil Sigi Dua Lembaga Survei Internasional Ini Sebut Kubu Anies Baswedan-Muhaimin Sangat Kompetitif https://t.co/PHKIIaDQdZ",1.72311E+18,in,0.95966125,11,80,380,0,https://twitter.com/tvOneNews/status/1723114204721500162,55507370,tvOneNews,,beda hasil lembaga survei lokal hasil sigi lembaga survei internasional kubu anies baswedanmuhaim kompetitif,Positif,[0.90667534]
1.72288E+18,Fri Nov 10 22:39:38 +0000 2023,0,"@JebuelMania900 Setuju seribu kali dia diangkat sebagai pahlawan bangsa, hanya beliau presiden yg paket komplit. Hanya masa pemerintahan beliau masyarakat merasa hidup senang dan tenang. Tapi kalau saat ini gak mungkin mudah2an nanti pada pemerintahan Anies.",1.72311E+18,in,0.76352775,0,0,0,2,https://twitter.com/Remako53/status/1723108178865586240,9.41695E+17,Remako53,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,tuju ribu kali angkat pahlawan bangsa beliau presiden paket komplit perintah beliau masyarakat hidup senang tenang tidak_mudah-mudahan perintah anies,Positif,[0.97096944]
1.72304E+18,Fri Nov 10 22:15:23 +0000 2023,0,"@Benlizp Ayy punya 7 orang ponakan semuanya GEN X, mereka pada bilang kalau si anies itu terlalu akademisi ga cocok jd Presiden.",1.7231E+18,in,0.9593561,0,0,0,4,https://twitter.com/tukangaduayam/status/1723102077935825342,1.21899E+18,tukangaduayam,"Prabowo Subianto memberikan dukungan untuk Anies dalam pilkada DKI Jakarta, namun hal ini menuai kontroversi di kalangan masyarakat.<br/>",ayy orang-orang ponakan gen bilang-bilang anies akademisi tidak_cocok presiden,Negatif,[0.9993146]
1.72293E+18,Fri Nov 10 22:04:12 +0000 2023,0,@gibran_tweet Pak anies lah yang punya semangat daya juang yang tinggi,1.7231E+18,in,0.9258695,0,0,0,2,https://twitter.com/zivanyd/status/1723099261771091997,1.71988E+18,zivanyd,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,tweet anies semangat daya juang,Positif,[0.9924634]
1.72295E+18,Fri Nov 10 21:49:10 +0000 2023,3,@Malika6027 Pak Anies  beliau paket lengkap dan yg paling tepat menjabat sbg Presiden RI 2024 nanti . Dari aspek manapun beliau TERBAIK dari yg Baik diantara Paslon lain . Makin komplit dg Gus Muhaimin sbg Wakil beliau . Keduanya Dwi Tunggal yg solid utk memimpin Indonesia .. InsyaaAllah,1.7231E+18,in,0.9806247,0,0,0,3,https://twitter.com/Matinokhoirudi2/status/1723095479796604943,8.30031E+17,Matinokhoirudi2,"Anies dianggap berhasil dalam menangani banjir di Jakarta, namun masih banyak yang meragukan kemampuannya dalam menangani masalah lainnya.<br/>",anies beliau paket lengkap jabat presiden ri aspek beliau baik baik paslon komplit gus memuhaim wakil beliau dwi tunggal solid pimpin indonesia insyaaallah,Positif,[0.9997345]
1.72289E+18,Fri Nov 10 20:57:09 +0000 2023,0,"@AMYU_AMIN @ajengcute16__ Elektabiltas Anies naik signifilan lo, 6%  Dan GP turun lumayan besar, kd malabada peluang Amin buat geser posisi Gopud, Bg tim Anis ini kabar baik yg  bs jdi pelecut, bg fans tak berakal sepeti anda, yg ada hny denial",1.72308E+18,in,0.97922266,0,0,0,2,https://twitter.com/Papa_Brewook/status/1723082389201866891,1.64235E+18,Papa_Brewook,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,amin elektabiltas anies signifilan lo gp turun lumayan sar-besar kd malabada peluang amin geser posisi gopud bang tim anis kabar baik pelecut bang fan akal sepet denial,Negatif,[0.99990445]
1.72284E+18,Fri Nov 10 17:45:07 +0000 2023,0,@dapitnih Yang posting dan komentar sama-sama bego tidak melihat sejak awal wawancara. Begitu gampangnya masyarakat percaya dengan potongan wawancara kurang dari 30 detik. Gua juga anti Jokowi dan anti Anies karena sesuai fakta isi berita di media cetak yang independent.,1.72303E+18,in,0.9792207,0,0,0,4,https://twitter.com/WibowoSuli6068/status/1723034063756243068,1.68669E+18,WibowoSuli6068,"Prabowo Subianto memberikan dukungan untuk Anies dalam pilkada DKI Jakarta, namun hal ini menuai kontroversi di kalangan masyarakat.<br/>",posting komentar samasama bego tidak_lihat wawancara gampang masyarakat percaya potong wawancara detik gue anti jokow anti anies sesuai fakta isi berita media cetak independent,Negatif,[0.9989259]
1.72303E+18,Fri Nov 10 17:42:57 +0000 2023,0,"Dukungan kami selalu ada untuk Pak Anies Baswedan dan Pak Muhaimin Iskandar, duet yang akan membawa perubahan positif @stalloneduro",1.72303E+18,in,0.88760924,0,0,0,2,https://twitter.com/sayunda1_/status/1723033517540495645,1.67429E+18,sayunda1_,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,dukung anies baswed memuhaim iskandar duet bawa ubah positif,Positif,[0.9995423]
1.72283E+18,Fri Nov 10 17:29:52 +0000 2023,0,@PDemokrat Dukung yg bermasalah hukum? Ah.... Sama saja kelen... Mending ke Anies saja deh... Mumpung belum tutup pendaftaran,1.72303E+18,in,0.9520826,0,0,0,1,https://twitter.com/adi_adi22260051/status/1723030223875182832,1.46767E+18,adi_adi22260051,"Anies mendapat dukungan dari Ganjar Pranowo dalam pilkada DKI Jakarta, namun survei menunjukkan bahwa popularitasnya menurun.<br/>",dukung hukum ah kelen mending anies deh mumpung belum_tutup daftar,Negatif,[0.98379046]
1.72303E+18,Fri Nov 10 17:24:30 +0000 2023,1,"AMIN Bersaing di Survei Prancis dan Australia, Jubir Anies: Hasil Lebih Kredibel | https://t.co/Dt7RpkOpPE https://t.co/C4A0GGkzqR",1.72303E+18,in,0.9375016,0,0,0,2,https://twitter.com/ayub_elgenaro/status/1723028873217286484,247943494,ayub_elgenaro,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,amin saing survei prancis australia jubir anies hasil kredibel,Positif,[0.96441054]
1.72244E+18,Fri Nov 10 17:12:04 +0000 2023,1,"@_rakyatmerdeka Bismillah, Pak Anies dan Pak Muhaimin. Semoga janjinya tidak hanya tinggal janji. Buat lah Indonesia menjadi lebih baik lagi, tapi bukan dengan narasi, melainkan melalui bukti-bukti.",1.72303E+18,in,0.5650804,0,0,1,2,https://twitter.com/cipungcapioka/status/1723025746271011247,1.70865E+18,cipungcapioka,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,rakyatmerdeka bismillah anies memuhaim moga janji tidak_tinggal janji indonesia baik bukan_narasi buktibukti,Positif,[0.9996431]
1.72256E+18,Fri Nov 10 17:10:35 +0000 2023,0,@GeiszChalifah Don't worry....ANIES Presiden...IKN di BATALkan...👍🏻👍🏻👍🏻👍🏻👍🏻💪🏻💪🏻💪🏻,1.72303E+18,in,0.86566037,0,0,0,2,https://twitter.com/ArungMapata4/status/1723025370473959799,1.32006E+18,ArungMapata4,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,dont worryanies presidenikn batal,Positif,[0.8933096]
1.72302E+18,Fri Nov 10 16:43:09 +0000 2023,5,"JAWA BARAT  Anies-Muhaimin 32,6 % Ganjar-Mahfud 25,8 % Prabowo-Gibran 39,5 % #PrabowoGibranUnggul dari Anies 6,9%  PemilihJokowi MakinPakbowo LanjutkanKemajuan UntukBangsa #PrabowoGibranIstimewa",1.72302E+18,in,0.94256127,0,1,1,3,https://twitter.com/KhoirilAnwar_/status/1723018466989396417,1.01553E+18,KhoirilAnwar_,"Anies dianggap berhasil dalam menangani banjir di Jakarta, namun masih banyak yang meragukan kemampuannya dalam menangani masalah lainnya.<br/>",jawa barat aniesmuhaim ganjarmahfud prabowogibr anies pemilihjokow memakinpakbowo lanjutkankemaju untukbangsa,Positif,[0.96807325]
1.72286E+18,Fri Nov 10 16:41:20 +0000 2023,0,"@damangdamang7 @KardunOntohod @StefanAntonio__ Terserah kalian mau cap apa.yang jelas saya pendukung jokowi dua periode sekarang milih ganjar-mahfud,jika ganjar tidak lolos ke putaran kedua saya akan milih anies-imin... Paham?",1.72302E+18,in,0.96893495,0,0,0,4,https://twitter.com/CS7500959974021/status/1723018009739239898,1.64165E+18,CS7500959974021,"Prabowo Subianto memberikan dukungan untuk Anies dalam pilkada DKI Jakarta, namun hal ini menuai kontroversi di kalangan masyarakat.<br/>",serah cap apayang jelas-jelas dukung jokow periode pilih ganjarmahfudjika ganjar tidak_lolos putar pilih aniesim paham,Negatif,[0.9903267]
1.72301E+18,Fri Nov 10 16:09:45 +0000 2023,0,Pasang Banner  Relawan Sobat Anies DPD BANYUWANGI bersama bapak Ponco Seno jkt https://t.co/yfyMRpIomh,1.72301E+18,in,0.9373114,0,0,0,4,https://twitter.com/Matinokhoirudi2/status/1723010063021879621,8.30031E+17,Matinokhoirudi2,"Prabowo Subianto memberikan dukungan untuk Anies dalam pilkada DKI Jakarta, namun hal ini menuai kontroversi di kalangan masyarakat.<br/>",pasang banner relawan sobat anies dpd banyuwangi ponco seno jakarta,Positif,[0.9935626]
1.72298E+18,Fri Nov 10 16:07:18 +0000 2023,1,"@AndreasSolusi ngikut ibu yg di video, doi anies nasionalis😄",1.72301E+18,in,0.9086698,0,0,0,1,https://twitter.com/temanduit/status/1723009445741949074,1.29952E+18,temanduit,"Anies mendapat dukungan dari Ganjar Pranowo dalam pilkada DKI Jakarta, namun survei menunjukkan bahwa popularitasnya menurun.<br/>",video doi anies nasionalis,Positif,[0.58330375]
1.72301E+18,Fri Nov 10 15:59:13 +0000 2023,0,Pak Anies Baswedan dan Pak Muhaimin Iskandar adalah sosok yang akan memerangi nepotisme dan memastikan keadilan dalam pemerintahan @SjahroeMoenif  https://t.co/co9zzZn0xN,1.72301E+18,in,0.63205725,0,0,0,2,https://twitter.com/BSupriyani5/status/1723007412653711562,1.67901E+18,BSupriyani5,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,anies baswed memuhaim iskandar sosok memerang nepotisme adil perintah,Positif,[0.99905974]
1.72281E+18,Fri Nov 10 15:54:05 +0000 2023,0,"@BosPurwa Mka nya kita dorong pak @aniesbaswedan untuk bikin kontrak poltik..andaikan di curangi dan punya bukti yg kuat,mau ngk pak anies berjuang hingga keadilan it di dapatkan.kita tidak ingin lagi 2019 terjadi",1.72301E+18,in,0.6880313,0,0,0,0,https://twitter.com/Diimanasaja/status/1723006119327473933,1.34911E+18,Diimanasaja,,mka dorong kontrak poltikandaikan curang bukti kuatmau tidak_anies juang adil dapatkankita tidak,Negatif,[0.9997711]
1.72301E+18,Fri Nov 10 15:51:53 +0000 2023,0,"Pak Anies, ganti cawapresnya aja, pasti makin oke! @mvradu https://t.co/q4f9NUBaQv",1.72301E+18,in,0.9097543,0,0,0,0,https://twitter.com/lenisriayu24/status/1723005565910041035,1.67433E+18,lenisriayu24,,anies ganti cawapresnya oke,Negatif,[0.93842477]
1.72301E+18,Fri Nov 10 15:51:31 +0000 2023,0,M. Qodari mengatakan pemilih bakal pasangan calon presiden dan wakil presiden Anies Baswedan dan Muhaimin Iskandar adalah orang-orang yang tidak puas dengan kinerja Jokowi. https://t.co/DSBmQl8TUK,1.72301E+18,in,0.9656854,0,0,0,2,https://twitter.com/voidotid/status/1723005475451543728,1.18695E+18,voidotid,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,qodari pilih pasang calon presiden wakil presiden anies baswed memuhaim iskandar orangorang tidak_puas kinerja jokow,Positif,[0.8226877]
1.723E+18,Fri Nov 10 15:34:32 +0000 2023,0,"@idextratime tenang, fans celsi itu pejuang yang gatau diri karna kalah bukan masalah. contoh @omzzaid dan anies nya yang gamungkin menang dan saya yang berharap walaupun tau pasti kalah😥",1.723E+18,in,0.96984625,0,0,0,2,https://twitter.com/pelernyabau/status/1723001200344191252,1.67437E+18,pelernyabau,Tidak semua masyarakat setuju dengan kebijakan Anies terkait pembatasan kendaraan pribadi di Jakarta.<br/>,tenang fan celsi pejuang enggak tau kalah bukan_contoh anies gamungkin menang harap kalah,Negatif,[0.9992886]
