conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,processed,predicted_label,predicted_probability
1792319080218972564,Sun May 19 22:19:03 +0000 2024,251,Ketika mimpi anak bangsa dipatahkan dg tingginya UKT dn dihancurkan dg pernyataan bhw pendidikan tinggi adlh kebutuhan tertier kata lain dari MEWAH maka gambarn yg terlintas adlh spt ini.. Menyalaaaa ojek ku ktika kang ojek berlomba2 brjuang keras utk spy anaknya jd sarjana https://t.co/F00Gf7suF8,1792319080218972564,https://pbs.twimg.com/ext_tw_video_thumb/1792319060891619329/pu/img/cEP_rrRJws2qwzkk.jpg,,in,di hatimu yank👩‍❤️‍👨💍,9,20,150,https://x.com/AiraNtieReal/status/1792319080218972564,1428002673815482369,AiraNtieReal,mimpi anak-anak bangsa dipatahkan tingginya ukt dihancurkan pernyataan pendidikan kebutuhan tertier kata-kata mewah gambarn terlintas menyalaaaa ojek ku kang ojek berlomba brjuang keras anaknya sarjana,Negatif,[0.93871653]
1792419644407685272,Mon May 20 04:58:39 +0000 2024,1241,Persoalan sistemik dibales banyak ngeluh. Rakyat favorit pemerintah nih tinggal bikin sistem gak karuan gak ngeluh. Pantesan dipiara. UKT dinaikin.,1792419644407685272,,,in,"Michuhol-gu, Republic of Korea",0,30,401,https://x.com/ardisatriawan/status/1792419644407685272,170542374,ardisatriawan,sistemik dibales ngeluh rakyat favorit pemerintah tinggal sistem enggak karuan enggak ngeluh pantesan dipiara ukt dinaikin,Negatif,[0.9808335]
1792837245646602302,Tue May 21 08:38:03 +0000 2024,354,Momen Nadiem Tak Jawab Wartawan Mulai dari UKT hingga Ungkapan Edukasi Tersier ~N #NadiemMakarim #EdukasiTersier #UKT https://t.co/IUZUZWPUfb,1792837245646602302,https://pbs.twimg.com/media/GOFvxAhawAA_DOH.jpg,,in,Jakarta,69,226,655,https://x.com/kompascom/status/1792837245646602302,23343960,kompascom,momen nadiem wartawan ukt ungkapan edukasi tersier,Negatif,[0.68985975]
1795077313102586170,Mon May 27 12:59:17 +0000 2024,11,never beating the sugar d4ddy and sugar b4by allegations. Pak Bos siap bayar UKT Hoku https://t.co/HOFjgBu23k,1795077313102586170,https://pbs.twimg.com/media/GOllTPubAAAiMv3.jpg,,in,⛔ no minor. NSFW ,0,0,3,https://x.com/allmajender/status/1795077313102586170,1041636358580662272,allmajender,never beating the sugar dddy and sugar bby allegations bos bayar ukt hoku,Positif,[0.6530647]
1795121330133872837,Mon May 27 15:54:11 +0000 2024,6,Bersyukur UKT tidak jadi naik. Menunya cocok kan? https://t.co/lWAZCf0Riq,1795121330133872837,https://pbs.twimg.com/media/GOmNSz3aMAActx_.jpg,,in,Indonesia,0,0,1,https://x.com/anasurbaningrum/status/1795121330133872837,38643467,anasurbaningrum,bersyukur ukt tidak menunya cocok,Positif,[0.9520452]
1794157444211642774,Sat May 25 00:04:03 +0000 2024,214,Persoalan kenaikan Uang Kuliah Tunggal (UKT) akhir-akhir ini bagi saya bukan 'penyakit'-nya. Ia seperti demam yg timbul. Setiap demam yg timbul tidak selalu sakitnya adalah demam. Bisa karena virus parasit atau lainnya. Tugas negara sebagaimana dokter. Bukan menjadi https://t.co/OCGCOk02LC,1794157444211642774,https://pbs.twimg.com/media/GOYgr7DaAAEfd5E.jpg,,in,"Papua, Indonesia",1,14,59,https://x.com/AzzamIzzulhaq/status/1794157444211642774,103210292,AzzamIzzulhaq,kenaikan uang kuliah tunggal ukt akhirakhir bukan penyakitnya demam timbul demam timbul tidak sakitnya demam virus parasit tugas negara dokter bukan,Negatif,[0.9791958]
1793430889889927611,Thu May 23 00:57:28 +0000 2024,321,kemarin ribut liat data 9 9jt Gen Z menganggur takut pemasukan pajaknya menurun tapi anehnya UKT mahal. padahal secara data BPS ini hanya sekitar 5 67% penduduk usia muda yang tingkat pendidikannya menempuh perguruan tinggi yang dalam kategori tergolong pengangguran dan BAK https://t.co/vPPYfFc7VW,1793446114244657200,https://pbs.twimg.com/media/GOOZqD9boAAG2XU.png,hrdbacot,in,Indonesia,10,10,138,https://x.com/hrdbacot/status/1793446114244657200,501800437,hrdbacot,kemarin ribut lihat data juta gen menganggur takut pemasukan pajaknya menurun anehnya ukt mahal data bps penduduk usia muda tingkat pendidikannya menempuh perguruan kategori tergolong pengangguran bak,Negatif,[0.8496654]
1792869184655040980,Tue May 21 10:44:58 +0000 2024,102,menurut kalian gimana rek! Mending jumlah mahasiswanya naik tapi ukt tetep atau mahasiswa dikit tapi ukt naik https://t.co/fjAdPyKhaB,1792869184655040980,https://pbs.twimg.com/media/GOGNBRQbwAAnug_.jpg,,in,Surabaya,10,14,6,https://x.com/unesa_fess/status/1792869184655040980,1650147576577134592,unesa_fess,rek mending mahasiswanya ukt mahasiswa dikit ukt,Negatif,[0.9475235]
1793424855767171450,Wed May 22 23:33:00 +0000 2024,69,Lah ini menteri gimana sih UKT untuk mahasiswa lama or baru itu bukan esensi utama dari gejolak penolakan masyarakat Pak ~sampe speechless. https://t.co/yPJ1FYpVbO,1793424855767171450,https://pbs.twimg.com/amplify_video_thumb/1793424804714012672/img/sEf_6agV0WvAwZGz.jpg,,in,"San Francisco, CA",9,36,9,https://x.com/PreciosaKanti/status/1793424855767171450,1464448807429623817,PreciosaKanti,menteri ukt mahasiswa orang bukan esensi utama gejolak penolakan masyarakat speechless,Negatif,[0.9600227]
1790299907183767831,Tue May 14 08:35:34 +0000 2024,315, parah banget mahasiswa minta keringanan ukt buat camaba malah ditekan 7 vs 1 presmanya. diajak diskusi udah tone deaf bgt https://t.co/SLEpICoDzI,1790299907183767831,https://pbs.twimg.com/media/GNhsRrUb0AIZq5f.jpg,,in,Indonesia,0,3,42,https://x.com/tanyakanrl/status/1790299907183767831,1331650559518990336,tanyakanrl,parah banget mahasiswa keringanan ukt camaba ditekan vs presmanya diajak diskusi tone deaf banget,Positif,[0.7230998]
1792903988830183471,Tue May 21 13:03:16 +0000 2024,556,Tidak ada yg namanya visi misi mentrì. Yg ada visi misi presiden. Kapan kau panggil paduka jokowi ke parlemen dek @DPR_RI. Dah dipenghujung kekuasaan ini. https://t.co/cpS8hOgH0a,1792903988830183471,,,in,,3,7,290,https://x.com/Tan_Mar3M/status/1792903988830183471,1270980383761330176,Tan_Mar3M,tidak namanya visi misi mentr visi misi presiden kau panggil paduka jokowi parlemen dek ri deh dipenghujung kekuasaan,Negatif,[0.9864284]
1795140995971154097,Mon May 27 17:12:20 +0000 2024,7,Aku malah baru tau kalo UKT naik tuh kebijakan dari pusat. Well sepertinya pak anies ga buruk2 amat ya sebagai mendikbud jends https://t.co/p9gRDsSnIH,1795140995971154097,https://pbs.twimg.com/media/GOmfOF8aAAAtwCa.jpg,,in,"Purwokerto, Jawa Tengah",0,9,0,https://x.com/Unsoedfess1963/status/1795140995971154097,1252945132120190981,Unsoedfess1963,ukt kebijakan pusat well anies enggak buruk mendikbud jends,Negatif,[0.9792755]
1793548833248690320,Thu May 23 07:45:39 +0000 2024,160,Kalian Pilih Makan Gratis Atau Kuliah Murah? Mencerdaskan Anak Bangsa Itu Bukan UKT Mahal Dasar Menteri Bloon. https://t.co/6V3O0owyMA,1793548833248690320,https://pbs.twimg.com/ext_tw_video_thumb/1793548761610035200/pu/img/DO82yTbAvKf5BRrW.jpg,,in,Jakarta Capital Region,2,14,27,https://x.com/MARQUEZ__93/status/1793548833248690320,2385926900,MARQUEZ__93,pilih makan gratis kuliah murah mencerdaskan anak-anak bangsa bukan ukt mahal dasar menteri bloon,Negatif,[0.9447495]
1792424530008539627,Mon May 20 05:18:04 +0000 2024,342,Abis ini masih mau ditambah student loan buat bayar UKT di atasnya.,1792424530008539627,,,in,"Michuhol-gu, Republic of Korea",1,8,85,https://x.com/ardisatriawan/status/1792424530008539627,170542374,ardisatriawan,habis ditambah student loan bayar ukt atasnya,Negatif,[0.6187645]
1792791909603418172,Tue May 21 05:37:54 +0000 2024,28,https://t.co/DYnLSjPRuJ Awokwokwok https://t.co/mASyoEzpm5,1792791909603418172,https://pbs.twimg.com/media/GOFGvDxbcAA532t.jpg,,in,Seberang Rumah Pak Lurah,2,19,6,https://x.com/AlnilamOmar/status/1792791909603418172,1649686141757722626,AlnilamOmar,awokwokwok,Negatif,[0.50074005]
1792799621066149963,Tue May 21 06:08:32 +0000 2024,51, SETIAP GOLONGAN UKT JALUR MANDIRI (UTUL PBU) ADA UANG PANGKALNYA! https://t.co/RggLw9Czmv https://t.co/R1TQpsLXPM,1792799621066149963,https://pbs.twimg.com/media/GOFNdrvaAAARXsZ.jpg,,in,"Bantul, Indonesia",8,7,8,https://x.com/sigitbagasp/status/1792799621066149963,3294533570,sigitbagasp,golongan ukt jalur mandiri utul pbu uang pangkalnya,Negatif,[0.85201895]
1793858543826940200,Fri May 24 04:16:19 +0000 2024,25,Mending duit nya buat gratisin UKT. https://t.co/S7Ep83n5Wr,1793858543826940200,https://pbs.twimg.com/media/GOUQ1q5a4AANOfZ.jpg,,in,"Jakarta Capital Region, Indone",0,6,12,https://x.com/innovacommunity/status/1793858543826940200,1466179188096913412,innovacommunity,mending duit gratisin ukt,Negatif,[0.89235127]
1792535681643983270,Mon May 20 12:39:45 +0000 2024,83,Bukan ini solusinya. Ayo cari lagi. https://t.co/W9VvR4N1hy,1792535685381148931,,timpenguinnas,in,Kutub Selatan,1,3,6,https://x.com/timpenguinnas/status/1792535685381148931,1457753196269473793,timpenguinnas,bukan solusinya ayo cari,Negatif,[0.9000706]
1794552212116640233,Sun May 26 02:12:43 +0000 2024,95,Awal manusia ini menjadi mentri UN di hilangkan... Lanjuut PPDB usia tuwirrr... Lanjuut jalur zonasi... Lanjuut UKT ... Info nya lg nanti kuliah skripsi dihilangkan ... Lalu pedoman apa untuk anak bangsa menguji kepintaran mereka ??? https://t.co/5XnQLAulgD,1794552212116640233,https://pbs.twimg.com/media/GOeHrataEAArfTE.jpg,,in,,1,64,45,https://x.com/JeblukAkun/status/1794552212116640233,1508440313886818305,JeblukAkun,manusia mentri un hilangkan lanjuut ppdb usia tuwirrr lanjuut jalur zonasi lanjuut ukt info kuliah skripsi dihilangkan pedoman apa-apa anak-anak bangsa menguji kepintaran,Negatif,[0.7298074]
1201293804738756608,Mon Dec 02 00:15:36 +0000 2019,2828,[cm] kuliah haha hihi ga kerasa dah mau bayar ukt lagi ,1201293804738756608,,,in,,359,321,2688,https://x.com/collegemenfess/status/1201293804738756608,1046084008742801408,collegemenfess,kuliah haha hihi enggak kerasa deh bayar ukt,Positif,[0.92894554]
1794673883972501645,Sun May 26 10:16:12 +0000 2024,160,Rekomendasi Rakernas PDIP Desak Pemerintah Segera Turunkan Biaya UKT https://t.co/GAylveZbCy #TempoNasional,1794673883972501645,,,in,Indonesia,15,34,57,https://x.com/tempodotco/status/1794673883972501645,18129942,tempodotco,rekomendasi rakernas pdip desak pemerintah turunkan biaya ukt,Negatif,[0.9047845]
1793818678720598105,Fri May 24 01:37:55 +0000 2024,17,Iya tapi kampus jg perlu transparan ttg pengelompokan penghasilan ortu sesuai kelompok UKT. Di situ rangenya bagus tp kalo tiba2 yg middle class dimasukin ke kelompok plg atas gimana? Skema banding UKT jg harus dipermudah dan transparan. Di bwh ini contoh dari UGM (tahun lalu). https://t.co/4W2NsBBxsh,1793818678720598105,https://pbs.twimg.com/media/GOTslL7aEAAi__k.jpg,,in,Japan,1,2,11,https://x.com/petitestardust/status/1793818678720598105,223749265,petitestardust,iya kampus transparan pengelompokan penghasilan orang tua sesuai kelompok ukt situ rangenya bagus middle class dimasuki kelompok pulang skema banding ukt dipermudah transparan bwh contoh ugm tahun-tahun,Negatif,[0.51254773]
1792820325748814228,Tue May 21 07:30:49 +0000 2024,1405,Agak bang(sat) juga ini mas menteri mikirnya kaya dibuat model miskin udh dibikin ukt 500k/1jt/kipk Kaya udh sekalian UKT tinggi+spi Menengah/medioker urus dewe! Asu asu dikira masyarakat cuma miskin kro sugih ae,1792820325748814228,,,in,Yogyakarta Special Region,7,4,466,https://x.com/AsteraceaeCS/status/1792820325748814228,1248935624624574464,AsteraceaeCS,bangsat mas menteri mikirnya kayak model miskin dibikin ukt kjtkipk kayak ukt tinggispi menengahmedioker urus dewe asu asu masyarakat miskin kro sugih,Negatif,[0.9907555]
1792578740234469543,Mon May 20 15:30:50 +0000 2024,49,tw! ITB lebih pintar coyyy Sumber: https://t.co/woZ6HxjjL6 https://t.co/vVCRBZbGWL,1792578740234469543,https://pbs.twimg.com/media/GOCE3MEawAA36ZL.jpg,,in,"Ganesha, Jatinangor, Cirebon",9,6,1,https://x.com/itbfess/status/1792578740234469543,1273190263121297409,itbfess,itb pintar coy sumber,Positif,[0.84161204]
1795102894628172050,Mon May 27 14:40:56 +0000 2024,18,Nadiem Batalkan Kenaikan UKT Usai Ketemu Jokowi https://t.co/1UcTQpWGce,1795102894628172050,,,in,,1,2,24,https://x.com/OposisiCerdas/status/1795102894628172050,887743587579944960,OposisiCerdas,nadiem batalkan kenaikan ukt ketemu jokowi,Positif,[0.6681182]
1795007924894576874,Mon May 27 08:23:33 +0000 2024,19,Menteri Pendidikan Kebudayaan Riset dan Teknologi (Mendikbud-Ristek) Nadiem Makarim mengumumkan bahwa pemerintah membatalkan kenaikan uang kuliah tunggal (UKT) untuk tahun ini. Baca di https://t.co/LhCDOP9IbM https://t.co/ULNUXB6ptQ,1795007924894576874,https://pbs.twimg.com/media/GOkmFXvawAAevsK.jpg,,in,Jakarta,9,11,10,https://x.com/kompascom/status/1795007924894576874,23343960,kompascom,menteri pendidikan kebudayaan riset teknologi mendikbudristek nadiem makarim mengumumkan pemerintah membatalkan kenaikan uang kuliah tunggal ukt tahun-tahun baca,Positif,[0.5677422]
1792436338433859729,Mon May 20 06:04:59 +0000 2024,14,Memang -UKT Perguruan Tinggi Negeri kerasa ga ngotak -biaya sekolah swasta internesyenel bikin melongo -sistem zonasi sekolah negeri bikin mumet -ada aja kabar pelajar tawuran bullying ketagihan gim &amp; judol Tapi percayalah orang Indonesia bisa tetap pintar kok: https://t.co/Z9L3PgkIkA,1792436338433859729,https://pbs.twimg.com/media/GOADWbhawAEi1nu.jpg,,in,Barat Daya Gunung Merapi,0,1,5,https://x.com/sefkelik/status/1792436338433859729,211150943,sefkelik,ukt perguruan negeri kerasa enggak ngotak biaya sekolah swasta internesyenel melongo sistem zonasi sekolah negeri mumet kabar pelajar tawuran bullying ketagihan gim judol percayalah orang-orang indonesia pintar,Negatif,[0.53041714]
1792445618230837636,Mon May 20 06:41:52 +0000 2024,817,874.3 miliar dapet UKT mahasiswa S1 berapa orang sampai lulus?,1792445618230837636,,,in,"Michuhol-gu, Republic of Korea",1,29,264,https://x.com/ardisatriawan/status/1792445618230837636,170542374,ardisatriawan,miliar ukt mahasiswa orang-orang lulus,Negatif,[0.90003604]
1792798129630441740,Tue May 21 06:02:37 +0000 2024,33,Rapat dengan DPR Nadiem Klaim Kenaikan UKT Sesuai Azas Keadilan dan Inklusifitas https://t.co/Fr18LccNZI #TempoNasional,1792798129630441740,,,in,Indonesia,38,58,21,https://x.com/tempodotco/status/1792798129630441740,18129942,tempodotco,rapat dpr nadiem klaim kenaikan ukt sesuai azas keadilan inklusifitas,Negatif,[0.9403474]
1794880936900993315,Sun May 26 23:58:57 +0000 2024,35,Protes Biaya UKT Naik Megawati: Masak Sih Orang Mau Pinter Aja Suruh Bayar Mahal?! https://t.co/QOAylMJk6P,1794880936900993315,,,in,,1,8,28,https://x.com/OposisiCerdas/status/1794880936900993315,887743587579944960,OposisiCerdas,protes biaya ukt megawati masak orang-orang pintar suruh bayar mahal,Negatif,[0.9845259]
1795031607788589559,Mon May 27 09:57:40 +0000 2024,47,Setelah Penuhi Panggilan Presiden. Nadim Batalkan Kenaikan UKT https://t.co/Ys51l38g6K,1795031607788589559,,,in,"-6.252543,106.806343",14,53,20,https://x.com/alisyarief/status/1795031607788589559,30201110,alisyarief,penuhi panggilan presiden nadim batalkan kenaikan ukt,Negatif,[0.6138898]
1793079329473392909,Wed May 22 00:40:00 +0000 2024,200,ini demo 2019 di rektorat uny... ttg masalah ketidakadilan kampus khususny masalah kampus wates dan pusat. kl masalah ukt naik gmn? ayo kita remake ini https://t.co/AdJdb6gWTk,1793079329473392909,https://pbs.twimg.com/media/GOJMJQmbkAAKF_6.jpg,,in,,7,5,11,https://x.com/UNY_Base/status/1793079329473392909,1324003254124998656,UNY_Base,demo rektorat uny ketidakadilan kampus khususny kampus wates pusat ukt ayo remake,Negatif,[0.8164714]
1793795778483474719,Fri May 24 00:06:55 +0000 2024,15,UKT tetap. Kenaikan biaya UKT disebabkan karena kampus tidak lagi dibiayai oleh pemerintah. Utk menutupi biaya kampus menggeser peran pemerintah ke ortu mahasiswa. Kampus yg kreatif bisa melakukan efisiensi dan solusi alternatif dlm hal penerimaan bg kampus. #UKT https://t.co/ZI2UzwLjAK,1793795778483474719,https://pbs.twimg.com/ext_tw_video_thumb/1793795738092396544/pu/img/E9w2_h7utWJMnKJT.jpg,,in,edge of universe ,1,7,3,https://x.com/delld34/status/1793795778483474719,1344237194383220736,delld34,ukt kenaikan biaya ukt disebabkan kampus tidak dibiayai pemerintah menutupi biaya kampus menggeser peran pemerintah orang tua mahasiswa kampus kreatif efisiensi solusi alternatif penerimaan bang kampus,Negatif,[0.89517444]
1260150546188472320,Tue May 12 10:11:17 +0000 2020,2509,Sekitar 300 mahasiswa Undip mengundurkan diri karena masalah ekonomi. https://t.co/zF3h1SdufQ,1260150546188472320,,,in,"Jakarta, Indonesia",458,236,1501,https://x.com/republikaonline/status/1260150546188472320,22126902,republikaonline,mahasiswa undip mengundurkan ekonomi,Negatif,[0.8302851]
1795031816497439043,Mon May 27 09:58:29 +0000 2024,198,Memang semua hal di negeri ini harus diviralkan &amp; diramaikan dulu. Terimakasin utk semua netizen yg lantang bersuara masalah UKT kalau saya cuma bantu sedikit2 saja dgn postingan &amp; tulisan sbg mantan mahasiswa &amp; praktisi pendidikan yg tau begitu tingginya biaya pendidikan di,1795031816497439043,,,in,Indonesia,1,12,39,https://x.com/Hilmi28/status/1795031816497439043,65067181,Hilmi28,negeri diviralkan diramaikan terimakasin netizen lantang bersuara ukt bantu postingan tulisan mantan mahasiswa praktisi pendidikan tingginya biaya pendidikan,Negatif,[0.86926365]
1792188429373182292,Sun May 19 13:39:53 +0000 2024,86,Tentang UKT kok gak ada para pejabat penguasa negara yang punya duit Triliunan membela kesulitan para mahasiswa? Ke mana moralitas itu? https://t.co/4NRzN13YsV,1792188429373182292,https://pbs.twimg.com/media/GN8h4OrakAAJTds.jpg,,in,,0,10,28,https://x.com/JeblukAkun/status/1792188429373182292,1508440313886818305,JeblukAkun,ukt enggak pejabat penguasa negara duit triliunan membela kesulitan mahasiswa moralitas,Negatif,[0.988072]
1794657554037182544,Sun May 26 09:11:18 +0000 2024,676,Dapat UKT Rp 14 Juta Anak Penggarap Kebun Kelapa Sawit Pilih Mundur Kuliah di Unri https://t.co/hPpoGbLKUg #TempoNasional,1794657554037182544,,,in,Indonesia,27,95,342,https://x.com/tempodotco/status/1794657554037182544,18129942,tempodotco,ukt rp juta anak-anak penggarap kebun kelapa sawit pilih mundur kuliah unri,Positif,[0.83765656]
1792789704527753372,Tue May 21 05:29:08 +0000 2024,128,Akhirnya Nadiem akan Evaluasi Kenaikan UKT di Universitas Negeri https://t.co/da8G3mdjge,1792789704527753372,,,in,Indonesia,27,134,47,https://x.com/KompasTV/status/1792789704527753372,71436318,KompasTV,nadiem evaluasi kenaikan ukt universitas negeri,Positif,[0.8327266]
1722185129140068521,Wed Nov 08 09:31:46 +0000 2023,12820,list ukt ini mah,1722185129140068521,,,in,bbangdamworld,1002,314,4668,https://x.com/injunoona/status/1722185129140068521,1176481965094006784,injunoona,list ukt mah,Negatif,[0.657532]
1795002415936401594,Mon May 27 08:01:40 +0000 2024,66,WAKTU UKT NAIK atas perintah siapa ya?? -- https://t.co/4FCZWemPh0,1795002415936401594,https://pbs.twimg.com/media/GOkhLzvbsAAYzRF.jpg,,in,"DKI Jakarta, Indonesia",3,69,13,https://x.com/Duren___/status/1795002415936401594,1501606510979256323,Duren___,ukt perintah,Negatif,[0.732767]
1792406635689984280,Mon May 20 04:06:57 +0000 2024,29,Geger UKT Mahal Prabowo Pernah Janji Kuliah Akan Gratis https://t.co/wRF6UJ5I2Y,1792406635689984280,,,in,Indonesia,3,18,15,https://x.com/geloraco/status/1792406635689984280,3319260420,geloraco,geger ukt mahal prabowo janji kuliah gratis,Positif,[0.5123193]
1793227016755704261,Wed May 22 10:26:51 +0000 2024,19,Sejak kapan Alice Norin ngurus UKT https://t.co/2MWcuWNLTr,1793227016755704261,https://pbs.twimg.com/media/GOLSd-ba0AAs0EA.jpg,,in,,0,2,1,https://x.com/odydc/status/1793227016755704261,65040959,odydc,alice norin mengurus ukt,Negatif,[0.66651666]
1795142203141980170,Mon May 27 17:17:08 +0000 2024,44,Sampai sini jelas ya? Kenapa selama ini dia diam soal hiruk pikuk UKT kemarin? Ya karena dia HANYA ingin keluar sebagai hero pada akhirnya. Efek negative stay di Nadim sbg public enemy. . . . What a Loser! https://t.co/MO8QuAEENz,1795142203141980170,https://pbs.twimg.com/media/GOmgUdDbAAAClHB.jpg,,in,"San Francisco, CA",2,5,13,https://x.com/PreciosaKanti/status/1795142203141980170,1464448807429623817,PreciosaKanti,jelas-jelas diam-diam hiruk pikuk ukt kemarin hero efek negative stay nadim public enemy what loser,Negatif,[0.98010623]
1792883991332483198,Tue May 21 11:43:48 +0000 2024,69,DPR desak Nadiem secepatnya Revisi Permendikbud Soal Kenaikan UKT. https://t.co/IvK1aOuFzc,1792883991332483198,https://pbs.twimg.com/ext_tw_video_thumb/1792882405990420480/pu/img/mWei-3FGDrmSIFdD.jpg,,in,DIHATIMU,1,3,20,https://x.com/Cintada16/status/1792883991332483198,1279643013455605760,Cintada16,dpr desak nadiem secepatnya revisi permendikbud kenaikan ukt,Negatif,[0.9764407]
1792449369062646256,Mon May 20 06:56:46 +0000 2024,322,KTM sebesar UKT &amp; harapan orang tua https://t.co/CRyjewrvEA,1792449369062646256,https://pbs.twimg.com/media/GOAPMgMboAAt7ub.jpg,,in,,2,9,1,https://x.com/servamt/status/1792449369062646256,2739984570,servamt,ktm ukt harapan orang-orang tua,Negatif,[0.9469263]
1793160489381548272,Wed May 22 06:02:30 +0000 2024,68,UKT U-nya Uuihh mahal https://t.co/YJWgSgORh3,1793160489381548272,https://pbs.twimg.com/media/GOKVxGXbwAAxPol.jpg,,in,Indonesia,2,0,5,https://x.com/mrcipage/status/1793160489381548272,1215602480,mrcipage,ukt unya uuihh mahal,Negatif,[0.8685976]
1792835832644264178,Tue May 21 08:32:26 +0000 2024,430,Mendikbudristek Nadiem Makarim menjelaskan peraturan UKT baru hanya berlaku pada mahasiswa baru dan tidak berdampak pada mahasiswa yang tingkat ekonominya belum mapan.. https://t.co/VuaiAtI5i2,1792835832644264178,https://pbs.twimg.com/ext_tw_video_thumb/1792835755452354560/pu/img/BdPXZ0rqCTmXwyHL.jpg,,in,Jakarta Capital Region,150,654,582,https://x.com/Mdy_Asmara1701/status/1792835832644264178,1334853481019056128,Mdy_Asmara1701,mendikbudristek nadiem makarim peraturan ukt berlaku mahasiswa tidak berdampak mahasiswa tingkat ekonominya belum mapan,Negatif,[0.9706771]
1792824351412371462,Tue May 21 07:46:49 +0000 2024,224,punten bukannya ipb malah turun ya ukt nya?? https://t.co/WjXiy1SNDj,1792824351412371462,https://pbs.twimg.com/media/GOFkPrva0AAVX6C.jpg,,in,Institut Pertanian Bogor,10,12,5,https://x.com/ipb_menfess/status/1792824351412371462,1275797744955715586,ipb_menfess,punten ipb turun ukt,Negatif,[0.6065645]
1793978986675978660,Fri May 24 12:14:55 +0000 2024,278,Naffa yang sedari kecil ingin sekali mendalami Sastra Arab akhirnya diterima di Universitas Sumatra Utara lewat jalur prestasi. Namun kegembiraannya pupus ketika keluarganya tidak mampu membayar UKT yang terlampau mahal. https://t.co/b28a8l30Bj https://t.co/ghmwCG6i1v,1793978986675978660,https://pbs.twimg.com/media/GOV-YOrXEAAQGi2.jpg,,in,London - Jakarta,27,23,182,https://x.com/BBCIndonesia/status/1793978986675978660,23772644,BBCIndonesia,naffa sedari kecil-kecil mendalami sastra arab diterima universitas sumatra utara jalur prestasi kegembiraannya pupus keluarganya tidak membayar ukt terlampau mahal,Negatif,[0.978626]
1793131926590816328,Wed May 22 04:09:00 +0000 2024,5304,Permasalahan UKT UU Penyiaran politik dinasti tidak tuntasnya kasus pelanggaran HAM KPK makin ciut buzzer jadi komisaris komoditas pertanian anjlok harga beras meroket prioritas IKN jeratan pinjol punya pemimpin IPK setara 2.3 semua bermuara dari satu lobang.. https://t.co/qVwM40NrET,1793131926590816328,https://pbs.twimg.com/media/GOJ7-uDa8AAtOfA.jpg,,in,"Depok, Indonesia",62,80,1855,https://x.com/andikamalreza/status/1793131926590816328,499262326,andikamalreza,permasalahan ukt uu penyiaran politik dinasti tidak tuntasnya pelanggaran ham kpk ciut buzzer komisaris komoditas pertanian anjlok harga beras meroket prioritas ikn jeratan pinjol pemimpin ipk setara bermuara lobang,Negatif,[0.8562443]
1791009382316331042,Thu May 16 07:34:46 +0000 2024,32740,Gibran mania ga usah pada sok ikut ngeluh UKT mahal enjoy aja sambil joget.,1791009382316331042,,,in,Jawa,546,289,7613,https://x.com/anonjawa/status/1791009382316331042,1689095684895772672,anonjawa,gibran mania enggak sok ngeluh ukt mahal enjoy joget,Negatif,[0.86227024]
1792709432889225688,Tue May 21 00:10:10 +0000 2024,78,braw! ukt kalian turun gak sih?? aku awalnya gol 6 13jt skrg jadi 10jt. aku ngajuin bandingg cuma harusnya pengumumannya besok gak sih? https://t.co/FbAaS3bYcv,1792709432889225688,https://pbs.twimg.com/media/GOD7ujBaUAAbEmg.jpg,,in,rules/pp cek link‼️,6,9,1,https://x.com/ub_mfs/status/1792709432889225688,2970636770,ub_mfs,braw ukt turun enggak gol juta juta mengajukan bandingg pengumumannya besok enggak,Negatif,[0.9464355]
1792834041764511869,Tue May 21 08:25:19 +0000 2024,24,Nadiem Tegaskan Kenaikan UKT Hanya Berlaku Bagi Mahasiswa Baru dan Berekonomi Tinggi https://t.co/TRTBnt4wSI,1792834041764511869,,,in,,0,2,23,https://x.com/OposisiCerdas/status/1792834041764511869,887743587579944960,OposisiCerdas,nadiem tegaskan kenaikan ukt berlaku mahasiswa berekonomi,Positif,[0.5142068]
1793589182134419716,Thu May 23 10:25:58 +0000 2024,6,Mahasiswa jalur prestasi sampe mundur gara gara UKT tinggi Katanya Faktanya https://t.co/z4h9pUmvFj,1793589182134419716,https://pbs.twimg.com/media/GOQb2cZa8AAuMhj.jpg,,in,,2,4,4,https://x.com/SIndonesia25/status/1793589182134419716,1757646260142825472,SIndonesia25,mahasiswa jalur prestasi mundur gara-gara gara-gara ukt faktanya,Negatif,[0.9946866]
1792786335511814321,Tue May 21 05:15:45 +0000 2024,8198,Yg ada mungkin hanya siswa yg gagal jadi mahasiswa krn kenaikan UKT??,1792786335511814321,,,in,,36,62,2455,https://x.com/FeniRose_/status/1792786335511814321,272799925,FeniRose_,siswa gagal mahasiswa kenaikan ukt,Negatif,[0.62319344]
1792410273934098764,Mon May 20 04:21:25 +0000 2024,35,Warga Miskin Juga Berhak Kuliah Segera Tuntaskan Polemik UKT https://t.co/7oNrkueJXD,1792410273934098764,,,in,,1,0,25,https://x.com/OposisiCerdas/status/1792410273934098764,887743587579944960,OposisiCerdas,warga miskin berhak kuliah tuntaskan polemik ukt,Negatif,[0.94670975]
