text,label,processed
"Saya pribadi tdk suka dgn acara Mata Najwa dan ILC, tdk menyelesaikan masalah kayaknya. #matanajwa #ILC",negative,"['pribadi', 'tidak', 'suka', 'acara', 'mata', 'najwa', 'ilc', 'tidak', 'menyelesaikan', 'kayaknya']"
Benarkah kebohongan yang diulang-ulang... #iLc,negative,"['kebohongan', 'diulangulang']"
Diracun dengan pujian.. #ILC,negative,"['diracun', 'pujian']"
"males nonton, Topik #ILC ga kekinian.",negative,"['malas', 'menonton', 'topik', 'enggak', 'kekinian']"
Meskipun kebohongan itu lari secepat kilat satu waktu kebenaran akan mengalahkannya #ILC,negative,"['kebohongan', 'lari', 'secepat', 'kilat', 'kebenaran', 'mengalahkannya']"
"org yg namanya tampang Nabi tp hati Iblis, sesuai dgn pernyataan pengacara Nazarudin #ILC",negative,"['orang', 'namanya', 'tampang', 'nabi', 'hati-hati', 'iblis', 'sesuai', 'pernyataan', 'pengacara', 'nazarudin']"
"para pejabat sedang sibuk membicarakan ""HAK ANGKET"", #ILC tv0ne http://fb.me/2RGmoq4cL",negative,"['pejabat', 'sibuk', 'membicarakan', 'hak', 'angket', 'tvne']"
saya paham bahwa saya gagal paham...  #ILC,negative,"['paham', 'gagal', 'paham']"
"ngomong segitu panjang, gak dapet maksudnya mau apa... #aneh #ilc",negative,"['mengomong', 'segitu', 'enggak', 'maksudnya', 'apa-apa']"
"Sumpah liat mukanya #FahriHamzah di #ILC pengen gw lempar pake sepatu,, nyebelin bgt",negative,"['sumpah', 'lihat', 'mukanya', 'pengin', 'gue', 'lempar', 'pakai', 'sepatu', 'menyebalkan', 'banget']"
Percuma pak. fahri dower itu masih sakit hati sama KPK. #ILC,negative,"['fahri', 'dower', 'sakit', 'hati-hati', 'kpk']"
"DPR TERUSIK,, KPK DIBIDIK #ILC",negative,"['dpr', 'terusik', 'kpk', 'dibidik']"
@ReflyHZ Ajarin dewan ttg hak angket !!! #ILC,negative,"['ajarkan', 'dewan', 'hak', 'angket']"
"Saya rakyat, tp saya jg kadang ga seneng lihat cara nya yg superbodi, kok kyknya tebang pilih jg.. #ILC",negative,"['rakyat', 'kadang', 'enggak', 'senang', 'lihat', 'superbodi', 'kayaknya', 'tebang', 'pilih']"
#ILC merajut jakarta kembali setelah tercabik cabik karena kepemimpinan masa lalu,negative,"['merajut', 'jakarta', 'tercabik', 'cabik', 'kepemimpinan']"
"@karniilyas maksudnya, cinta akan uang adalah akar kejahatan #ILCTVOne",negative,"['maksudnya', 'cinta', 'uang', 'akar', 'kejahatan']"
Makin hari makin geram ngeliat tingkah laku dan akhlaq oknum yang mengatasnama kan ISLAM #ILCTVONE,negative,"['geram', 'tingkah', 'laku-laku', 'akhlaq', 'oknum', 'mengatasnama', 'islam']"
"Pembohongan publik itu, ketika rambut udah putih beruban tapi di cat hitam #ilctvone",negative,"['pembohongan', 'publik', 'rambut', 'putih', 'beruban', 'cat', 'hitam']"
"#MataNajwa meskipun beda kelas sm #ILCTVOne knp masih bebas tanpa pembatalan, Tanya kenapa?????",negative,"['beda', 'kelas', 'bebas', 'pembatalan']"
"Nonton ILC tokoh betawi bilang, org betawi itu gampang intinya, ""bacot lu jaga.."" jadi itulah intinya.. #ilctvone",negative,"['menonton', 'ilc', 'tokoh', 'betawi', 'bilang-bilang', 'orang', 'betawi', 'gampang', 'intinya', 'bacot', 'lu', 'jaga', 'intinya']"
"Merajut kembali Jakarta? Gampang kok. ""Bacot lu jaga"" #ILCTVOne",negative,"['merajut', 'jakarta', 'gampang', 'bacot', 'lu', 'jaga']"
buya safii maarif yg lebih tua kalah bijak dari nasihat bung eep yg jauh lebih muda #ILCtvOne,negative,"['buya', 'safii', 'maarif', 'tua', 'kalah', 'bijak', 'nasihat', 'eep', 'muda']"
Merampas hak dasar sebagai manusia harus batal demi hukum #ILCTvOne,negative,"['merampas', 'hak', 'dasar', 'manusia', 'batal', 'hukum']"
Pihak polisi kasihan jadi terlihat sangat bodoh berhadapan dengan argumentasi hukum dan pakar IT #IlcTvOne,negative,"['polisi', 'kasihan', 'bodoh', 'berhadapan', 'argumentasi', 'hukum', 'pakar']"
"itu bapak Abi Manyu kasian.... beliau tidak paham WhatsApp, miris #ilctvone",negative,"['abi', 'manyu', 'kasihan', 'beliau', 'tidak', 'paham', 'whatsapp', 'miris']"
Bintang #ILCtvOne pun muncul #AaGym Tidak ada partai atau tokoh manapun yang sanggup menggerakkan orang http://fb.me/2WDYOkqZU,negative,"['bintang', 'muncul', 'tidak', 'partai', 'tokoh', 'manapun', 'sanggup', 'menggerakkan', 'orang-orang']"
"Menghimbau jangan terprovokasi, tp memantik kebencian.. Tidak meneduhkan tp membuat mendung.. #ILCTvOne",negative,"['menghimbau', 'jangan-jangan', 'terprovokasi', 'memantik', 'kebencian', 'tidak', 'meneduhkan', 'mendung']"
Tindakan anarkis pada saat aksi bukan oleh pendemo #ILCTvOne #SaveHmI,negative,"['tindakan', 'anarkis', 'aksi', 'bukan', 'pendemo']"
"Sepenting apapun itu, ingat kita akan mati, seram #ILCtvone",negative,"['sepenting', 'apapun', 'mati', 'seram']"
"siapa lagi? ketua preman pasar ikutan ngomong, memalukan #ILCtvone",negative,"['ketua', 'preman', 'pasar', 'ikutan', 'mengomong', 'memalukan']"
"jgn krn cuma jaga moral dr konten porno, negara ini darurat radikalisme, mau tunggu perang kyk di suriah baru kpi sadar? #ILCTVONE",negative,"['jangan', 'jaga', 'moral', 'konten', 'porno', 'negara', 'darurat', 'radikalisme', 'tunggu', 'perang', 'kayak', 'suriah', 'kpi', 'sadar']"
kami butuh fakta bukti bukan hanya ngomong kebohongan #ILCTVOne,negative,"['butuh', 'fakta', 'bukti', 'bukan', 'mengomong', 'kebohongan']"
Kasian ya yg bapak2 berpeci pake batik merah tadi air mata nya dikeluarin cuma krn ahoax #miris #ILCtvone,negative,"['kasihan', 'berpeci', 'pakai', 'batik', 'merah', 'air', 'mata', 'dikeluarin', 'ahoax']"
"Syaiton itu musuhmu, jgn dijadikan sbg teman Manusia bs kesetanan, tp setan tdk bs kemanusiaan... #insyaflahwahaimanusia #ILCtvone",negative,"['syaiton', 'musuhmu', 'jangan', 'dijadikan', 'teman', 'manusia', 'kesetanan', 'setan', 'tidak', 'kemanusiaan']"
"#ILCtvone mendengar cerita bu marwah aku merasa bodoh, memalukan",negative,"['mendengar', 'cerita', 'bu', 'marwah', 'bodoh', 'memalukan']"
#ILCTVONE ini bang gaya nya benar2 pemikiran liberal miris sekali,negative,"['bang', 'gaya', 'benar-benar', 'pemikiran', 'liberal', 'miris']"
Sesat pikir para pengamat #taxamnesti #ILCtvone,negative,"['sesat', 'pikir-pikir', 'pengamat']"
berbicara kelamaan ribet #ILC,negative,"['berbicara', 'ribet']"
"ih lucu, mas kick andy nya senyum2 aja",positive,"['ih', 'lucu', 'mas', 'kick', 'andy', 'senyum']"
nonton pak hasan Merkids di kick andy sangat menginspirasi salut pak hasan,positive,"['menonton', 'hasan', 'merkids', 'kick', 'andy', 'menginspirasi', 'salut', 'hasan']"
cara Ubah Mimpimu Jadi Tindakan Kick Andy,positive,"['ubah', 'mimpimu', 'tindakan', 'kick', 'andy']"
Kickandy gokil #kickandy,positive,"['kickandy', 'gila']"
"Terima kasih sudah menonton acara #kickandy eps ubah mimpimu jadi tindakan, semoga bermanfaat",positive,"['terima', 'kasih', 'menonton', 'acara', 'eps', 'ubah', 'mimpimu', 'tindakan', 'semoga', 'bermanfaat']"
Temukan lentera jiwamu #kickandy #mahasiswaum,positive,"['temukan', 'lentera', 'jiwamu']"
Agung.. Saya akan undang lagi.. Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy,positive,"['agung', 'undang', 'bercerita', 'perjalanan', 'kehidupanmu']"
PARA MUSISI YG MENGGELORAKAN SEMANGAT NASIONALISME DAN KEBHINEKAAN UNJUK GIGI #KICKANDY NKRI HARGA MATI...,positive,"['musisi', 'menggelorakan', 'semangat', 'nasionalisme', 'kebhinekaan', 'unjuk', 'gigi', 'nkri', 'harga', 'mati']"
Anak2 mulai berimajinasi. #kickandy,positive,"['anak-anak', 'berimajinasi']"
CARA GILA MENDAKI GUNUNG #KickAndy Luar Biasa Mantap Jiwa,positive,"['gila', 'mendaki', 'gunung', 'mantap', 'jiwa']"
sayangilah alam niscaya alam akan menyayangimu #kickAndy,positive,"['sayangilah', 'alam', 'niscaya', 'alam', 'menyayangimu']"
mantan narapidana pun dirangkulnya untuk dicarikan pekerjaan untuk menjalani hidup yg lbh baik lagi,positive,"['mantan', 'narapidana', 'dirangkulnya', 'dicarikan', 'pekerjaan', 'menjalani', 'hidup']"
Agung @eevnxx mampu membuktikan sebuah karya yg mengagumkan bisa dihasilkan dgn belajar scr otodidak,positive,"['agung', 'membuktikan', 'karya-karya', 'mengagumkan', 'dihasilkan', 'belajar', 'otodidak']"
Salah satu kejadian yang membuat penonton tertawa saat agung hapsah muncul #KickAndy,positive,"['salah', 'kejadian', 'penonton', 'tertawa', 'agung', 'hapsah', 'muncul']"
Agung akan diundang  Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy,positive,"['agung', 'diundang', 'bercerita', 'perjalanan', 'kehidupanmu']"
Jatuh lalu bangkit Untuk membantu sesama #Kickandy,positive,"['jatuh', 'bangkit', 'membantu']"
Rasa bangga itu ada setelah saya bs menyumbang karya kecil buat NKRI Ronny #KickAndy patut acungi jempol,positive,"['bangga', 'menyumbang', 'karya-karya', 'kecil-kecil', 'nkri', 'ronny', 'patut', 'acungi', 'jempol']"
"Sahabat Gimbal Alas, nanti malam jangan lupa ya nonton #KickAndy Cara Gila Mendaki Gunung ala Cak Tarpin",positive,"['sahabat', 'gimbal', 'alas', 'malam', 'jangan-jangan', 'lupa', 'menonton', 'gila', 'mendaki', 'gunung', 'ala', 'cak', 'tarpin']"
"Hanya orang takut yang bisa berani, karena keberanian http://ekhs7903.m.nomor1.com/ekhs7903/menulis-adalah-kesenangan-saya.htm … #kickandy",positive,"['orang-orang', 'takut', 'berani', 'keberanian']"
#kickandy Anda hanya dekat dengan mereka yang Anda sukai. Dan Anda menghindari orang yag tidak Anda sukai,positive,"['sukai', 'menghindari', 'orang-orang', 'yag', 'tidak', 'sukai']"
Anak 16Th yang berfikir dewasa mampu mampu membiyayai sekolahnya sendiri dengan cara membajak sawah #kickandy @Metro_TV @MetroTVToday,positive,"['anak-anak', 'berpikir', 'dewasa', 'membiyayai', 'sekolahnya', 'membajak', 'sawah', 'tv']"
"kangen lagi nonton #kickandy sama ayah, ayah langsung bilang, seharusnya kamu bersyukur",positive,"['kangen', 'menonton', 'ayah', 'ayah', 'langsung', 'bilang-bilang', 'bersyukur']"
#kickandy @KickAndyShow siang ini jg jadi ajang reuni sahabat kosti DKI dan kosti Jateng,positive,"['siang', 'ajang', 'reuni', 'sahabat', 'kosti', 'dki', 'kosti', 'jateng']"
Bapak ku lucu ya #kickandy,positive,"['ku', 'lucu']"
"besok pagi harus UTS, jd pulang duluan cuma poto bareng gambarnya #kickandy @KickAndyShow",positive,"['besok', 'pagi', 'uts', 'pulang', 'duluan', 'poto', 'bareng', 'gambarnya']"
Bahagianya Masuk Tv bersama Kawan #kickandy @ Kick Andy… https://www.instagram.com/p/BTGua2KhkXQ/,positive,"['bahagianya', 'masuk', 'tv', 'kawan', 'kick', 'andy']"
Keren dan kocak nih tamu #kickAndy mereka-mereka yg memang lomba design yg berasal dari Malang,positive,"['keren-keren', 'kocak', 'tamu', 'merekamereka', 'lomba', 'design', 'berasal', 'malang']"
"lucu ni bapak, bikin ketawa terus, persis kayak di tv #kickandy http://ift.tt/2o1rW9W",positive,"['lucu', 'ketawa', 'persis', 'kayak', 'tv']"
Terima Kasih #kickandy sudah menginspirasi saya membuka mata banyak orang karena kesetiaan yang teruji itulah Cinta yang sesungguhnya,positive,"['terima', 'kasih', 'menginspirasi', 'membuka', 'mata', 'orang-orang', 'kesetiaan', 'teruji', 'cinta', 'sesungguhnya']"
Cinta itu agung. Tuhan itu luar biasa. #KickAndy,positive,"['cinta', 'agung', 'tuhan']"
riasan terbaik seorang wanita adalah semangat dan rasa percaya dirinya.. #kickandy,positive,"['riasan', 'terbaik', 'wanita', 'semangat', 'percaya']"
Nonton #kickandy. Menginspirasi sekali,positive,"['menonton', 'menginspirasi']"
"#kickandy kita mendukung Ahok, karena orang baik @KickAndyShow @Metro_TV",positive,"['mendukung', 'ahok', 'orang-orang', 'tv']"
Mantap pak ahok #kickandy,positive,"['mantap', 'ahok']"
Manusia bersih pasti berani #KickAndy #TamuAhok,positive,"['manusia', 'bersih', 'berani']"
Suka dengan nasehat Pak Analta Amir yg meminta Ahok menyaring ucapan #kickand,positive,"['suka', 'nasehat', 'analta', 'amir', 'ahok', 'menyaring', 'ucapan']"
"Nonton #kickandy Menarik, membuka pikiran, menginspirasi. Sukses selalu",positive,"['menonton', 'menarik', 'membuka', 'pikiran', 'menginspirasi', 'sukses']"
inilah jagoan saya!! hahahaha #kickandy,positive,"['jagoan', 'hahahaha']"
Salut lah sama orang2 kek gitu #kickandy,positive,"['salut', 'orang-orang', 'kayak']"
@KickAndyShow semoga tambah ok dan panjang umur. semoga acara nanti malam lancar #kickandy,positive,"['semoga', 'ok', 'umur', 'semoga', 'acara', 'malam', 'lancar']"
Ajang orang-orang saling menginspirasi. #kickandy #kickandyheroes2017,positive,"['ajang', 'orangorang', 'menginspirasi']"
"Suara Penta Boys ini memang keren banget, pantas jadi juara 1 di Rumania #KickAndy",positive,"['suara', 'penta', 'boys', 'keren-keren', 'banget', 'juara', 'rumania']"
penta Boys ini masih eksis saja dan saya suka suara mereka. Keren #KickAndyp,positive,"['penta', 'boys', 'eksis', 'suka', 'suara', 'keren-keren']"
"Rupanya, terselip beberapa detik di Kick Andy. Keren dan luar biasa",positive,"['terselip', 'detik', 'kick', 'andy', 'keren-keren']"
Terimakasih #kickAndy,positive,['terimakasih']
Tayangan yang sangat inspiratif yang banyak memberi motivasi kepada kita untuk lebih bisa mencintai orang-orang disabilitas #kickandy,positive,"['tayangan', 'inspiratif', 'motivasi', 'mencintai', 'orangorang', 'disabilitas']"
"perjuagan mereka istimewa, krn mampu menembus keterbatasan sbg rasa syukur pada Allah, sangat menginspirasi. #KickAndy",positive,"['perjuagan', 'istimewa', 'menembus', 'keterbatasan', 'syukur', 'allah', 'menginspirasi']"
Syukurilah atas kehidupanmu saat ini #kickandy,positive,"['syukurilah', 'kehidupanmu']"
"Acara yang sangat menginspirasi sekali, salut #kickandy",positive,"['acara', 'menginspirasi', 'salut']"
"suka dengan semua tamu yang diundang, pasti menginspirasi #kickandy",positive,"['suka', 'tamu', 'diundang', 'menginspirasi']"
kalo udah di puncak jangan lupa sampahnya di bawa turun lagi karena alam bukan tempat nyampah stop nyampah di gunung #kickandy,negative,"['puncak', 'jangan-jangan', 'lupa', 'sampahnya', 'bawa-bawa', 'turun', 'alam', 'bukan', 'menyampah', 'stop', 'menyampah', 'gunung']"
RT @KickAndyShow: 61 WNA terancam dideportasi dan lia @gracialia terancam dipidanakan,negative,"['wna', 'terancam', 'dideportasi', 'lia', 'terancam', 'dipidanakan']"
Lebih baik menyalakan lilin daripada mengumpat kepada kegelapan #pejuangtangguh #kickandy,negative,"['menyalakan', 'lilin', 'mengumpat', 'kegelapan']"
"aku ga mau bohongi diri sendiri. Gimbal Alas, Malang. #kickandy",negative,"['enggak', 'bohongi', 'gimbal', 'alas', 'malang']"
sampan tidak akan dapat belayar di padang pasir betapa pun jua emp http://ilha8253.m.nomor1.net/ilha8253/1001-burung-kertas.htm … #kickandy,negative,"['sampan', 'tidak', 'belayar', 'padang', 'pasir', 'betapa', 'jua', 'emp']"
"Bila kita mencari uang, kita akan dipaksa mengupayakan jangan malas http://ln.is/m.nomor1.com/KfMAp … #kickandy",negative,"['mencari', 'uang', 'dipaksa', 'mengupayakan', 'jangan-jangan', 'malas']"
"Dalam hidup, terkadang kita lebih banyak mendapatkan apa yang tidak kita inginkan #NOMOR1.net #kickandy",negative,"['hidup', 'terkadang', 'apa-apa', 'tidak', 'net']"
"Cobaan suami saat istri sakit, cobaan istri saat suami gak punya duit, miris #kickandy",negative,"['cobaan', 'suami', 'istri', 'sakit', 'cobaan', 'istri', 'suami', 'enggak', 'duit', 'miris']"
"Terharu mendengar puisi ""Perempuan yang tak berhenti terjaga"" dari anak-anak Ibu Shinta Nuriyah, miris #kickandy",negative,"['terharu', 'mendengar', 'puisi', 'perempuan', 'berhenti', 'terjaga', 'anakanak', 'shinta', 'nuriyah', 'miris']"
"anak itu milik berdua, bukan milik salah satu, bantulah istri mengasuh anak, seperti itu #Gusdur #kickandy",negative,"['anak-anak', 'milik', 'berdua', 'bukan', 'milik', 'salah', 'bantulah', 'istri', 'mengasuh', 'anak-anak']"
"ujian suami adalah saat istri sakit, dan ujian istri adalah saat suami tidak punya apa-apa #kickandy",negative,"['ujian', 'suami', 'istri', 'sakit', 'ujian', 'istri', 'suami', 'tidak', 'apaapa']"
#kickandy Bung Andy cuma mampir dgn gaya remaja sbg idola remaja dan tidak sempat beli,negative,"['andy', 'mampir', 'gaya', 'remaja', 'idola', 'remaja', 'tidak', 'beli']"
"Kelemahan Anda hanyalah sementara, karena Anda sedang memperkuatnya, tetapi bila Anda jadi #tekcmi144 #kickandy",negative,"['kelemahan', 'memperkuatnya']"
Kekuatan terbesar yang mampu mengalahkan stress adalah kemampuan memilih pikiran yang tepat. kita akan #hermafik95 #kickandy,negative,"['kekuatan', 'terbesar', 'mengalahkan', 'stres', 'kemampuan', 'memilih', 'pikiran']"
Itu yg saya kesel. Coba kalo sodara km ngantri ke kanker. Coba km rasain. Kok bs gitu fitnah org. #KickAndy #SuaraHatiAhok,negative,"['kesel', 'coba', 'sodara', 'mengantri', 'kanker', 'coba', 'rasai', 'fitnah', 'orang']"
"Klo pulang ke rumah, mati. Ga ada yg urus. Miskin kok. Kita mw taruh dia di apartemen #KickAndy #SuaraHatiAhok",negative,"['pulang', 'rumah', 'mati', 'enggak', 'urus', 'miskin', 'taruh', 'apartemen']"
Kalo dia berantem tdk ada telor busuk diketeknya #kickandy #pilkadadki,negative,"['berantem', 'tidak', 'telor', 'busuk', 'diketeknya']"
Pak @basuki_btp mukanya sedih banget pas kakak2 angkatnya ngomong. #kickAndy,negative,"['btp', 'mukanya', 'sedih', 'banget', 'pas', 'kakak', 'angkatnya', 'mengomong']"
Andy terlihat kaku dan jaga sikap saat mengundang Ahok menjadi tamu. Mungkin agar terlihat lebih formal #kickandy,negative,"['andy', 'kaku', 'jaga', 'sikap-sikap', 'mengundang', 'ahok', 'tamu', 'formal']"
Makin stress makin ngantuk #ahok #kickandy,negative,"['stres', 'ngantuk']"
"Jangan melihat orang dari cover nya aja, tapi lihat lah dia dari sisi lain nya. Fisik bisa saja sm namun isinya berbeda. #KickAndy",negative,"['jangan-jangan', 'orang-orang', 'cover', 'lihat', 'sisi', 'fisik', 'isinya', 'berbeda']"
kayak gajah yg dibilang psikolog di @Metro_TV #KickAndyMetroTv,negative,"['kayak', 'gajah', 'dibilang', 'psikolog', 'tv']"
Jangan di bakarin dong pak andy @KickAndyShow #kickandymetrot,negative,"['jangan-jangan', 'bakarin', 'andy']"
bikin sakit perut nonton kisah sarjana tertua di indonesia.. #KickAndyMetroTv,negative,"['sakit', 'perut', 'menonton', 'kisah', 'sarjana', 'tertua', 'indonesia']"
Pekerjaan yg tdk sesuai dengan kualifikasi pendidikannya #KickAndyMetroTV,negative,"['pekerjaan', 'tidak', 'sesuai', 'kualifikasi', 'pendidikannya']"
"Tp ttp tdk msk surga, jd ibadahnya sia2 hahaah RT @melanjhe: sp bilang orang bertato tdk boleh beribadah?!? #kickandymetrotv",negative,"['tidak', 'masuk', 'surga', 'ibadahnya', 'sia', 'hahaah', 'bilang-bilang', 'orang-orang', 'bertato', 'tidak', 'beribadah']"
orang bertato tdk boleh beribadah?!? #kickandymetrotv,negative,"['orang-orang', 'bertato', 'tidak', 'beribadah']"
Apakah kamu bodoh? Tidak!.. Kamu di bodohi oleh suatu sistem Mike-marjinal @kickandymetrotv,negative,"['bodoh', 'tidak', 'bodohi', 'sistem', 'mikemarjinal']"
"Gimana soal UN g bs bocor, pertanyaan Malaikat di alam kubur aja udah bocor. #KickAndyMetroTV",negative,"['un', 'bocor', 'malaikat', 'alam', 'kubur', 'bocor']"
Masa ada anak lulus dg nilai palingg tinggi dan lulus SNMPTN Undangan bidik misi pdhl dia susah sekali... @SBYudhoyono #kickandymetrotv,negative,"['anak-anak', 'lulus', 'nilai', 'palingg', 'lulus', 'snmptn', 'undangan', 'bidik', 'misi', 'susah']"
"Orang Belanda aja peduli sama orang2 indonesia yg berada d daerah terisolir, gimana dg pemerintah indonesia? Zhonk kickandyMetroTV",negative,"['orang-orang', 'belanda', 'peduli', 'orang-orang', 'indonesia', 'daerah', 'terisolir', 'pemerintah', 'indonesia', 'zhonk', 'kickandymetrotv']"
Merinding deh nonton #KickAndyMetroTV,negative,"['merinding', 'deh', 'menonton']"
Indonesia2. Bahkan kita dididik untuk menjadi rusak.. #kickandymetrotv,negative,"['indonesia', 'dididik', 'rusak']"
Parahnya kualitas pendidikan di Indonesia  #kickandymetrotv,negative,"['parahnya', 'kualitas', 'pendidikan', 'indonesia']"
demi apapun ya kick andy sekarang botak?  #kickandymetrotv,negative,"['apapun', 'kick', 'andy', 'botak']"
jadi merasa malu krn kalah dari org yg tdk sempurna tapi mempunyai yg lebih dari org sempurna #kickandymetrotv,negative,"['malu', 'kalah', 'orang', 'tidak', 'sempurna', 'orang', 'sempurna']"
Hukum di Indonesia masih jauh dari kata ADIL #KickAndyMetroTV,negative,"['hukum', 'indonesia', 'kata-kata', 'adil']"
"aku kira makin tua makin keladi, malah jd macan ompong. Melempem. kecewa liat amin rais di @kickandymetrotv",negative,"['tua', 'keladi', 'macan', 'ompong', 'melempem', 'kecewa', 'lihat', 'amin', 'rais']"
"#kickAndyMetroTV MEDIA harus mengisi lebih banyak ttg kisah sukses di TV, bukan gosip, berita rusuh & acara2 GG JELAS, tai kucing!! #CATET",negative,"['media', 'mengisi', 'kisah', 'sukses', 'tv', 'bukan', 'gosip', 'berita', 'rusuh', 'acara', 'enggak', 'jelas-jelas', 'tahi', 'kucing']"
"#kickAndyMetroTV jika ingin dihargai orang, hargailah orang lain juga",negative,"['dihargai', 'orang-orang', 'hargailah', 'orang-orang']"
Dibawah sana banyak yg lebih sulit jangan banyak mengeluh #kickandymetrotv,negative,"['dibawah', 'sulit', 'jangan-jangan', 'mengeluh']"
"Hidup adalah  perjuangan yang melelahkan, capek #kickandy",negative,"['hidup', 'perjuangan', 'melelahkan', 'capek']"
Orang-orang yang berhenti belajar akan menjadi bodoh  #kickandy http://untub6158.m.humandesignindonesia.com/untub6158/rahasia-dalam-memikat-,negative,"['orangorang', 'berhenti', 'belajar', 'bodoh']"
"Ambillah waktu untuk berfikir, jangan jadi perusak #kickandy http://koepb3112.m.networknumberone.com/koepb3112/tak-ada-yang-berubah-meski-sa",negative,"['ambillah', 'berpikir', 'jangan-jangan', 'perusak']"
miris ketika melihat banyak perusak di indonesia #kickandy,negative,"['miris', 'perusak', 'indonesia']"
sistem Mike-marjinal banyak membodohi orang #kickandy,negative,"['sistem', 'mikemarjinal', 'membodohi', 'orang-orang']"
stress melihat semua kekacauan yang ada #kickandy,negative,"['stres', 'kekacauan']"
"kesel banget, coba kalian ada di posisi pak ahok #kickandy",negative,"['kesel', 'banget', 'coba', 'posisi', 'ahok']"
"coba pulang kerumah, mati. Ga ada yg urus. Miskin kok. Kita akan taruh dia di apartemen #KickAndy #SuaraHatiAhok",negative,"['coba', 'pulang', 'kerumah', 'mati', 'enggak', 'urus', 'miskin', 'taruh', 'apartemen']"
"tidak ada orang bodoh, yang ada hanya orang malas",negative,"['tidak', 'orang-orang', 'bodoh', 'orang-orang', 'malas']"
"Setuju. Al misbah, mata najwa dan kick andy program favorit",positive,"['setuju', 'al', 'misbah', 'mata', 'najwa', 'kick', 'andy', 'program', 'favorit']"
Metro_TV Mata Najwa: Pancasila Punya Kita http://metrotvn.ws/zNAj3qeb,positive,"['metrotv', 'mata', 'najwa', 'pancasila']"
"Selera gue ini gatau akhir2 ini suka banget nonton metro tv kalo ga kick andy mata najwa, selera menua",positive,"['selera', 'gue', 'enggak tau', 'suka', 'banget', 'menonton', 'metro', 'tv', 'enggak', 'kick', 'andy', 'mata', 'najwa', 'selera', 'menua']"
Mantap Mata Najwa. Pasti seru nih,positive,"['mantap', 'mata', 'najwa', 'seru']"
Sahabat2.. yuk nonton Mata Najwa di Metro TV bersama Ketua Umum DPP PKB,positive,"['sahabat', 'yuk', 'menonton', 'mata', 'najwa', 'metro', 'tv', 'ketua', 'dpp', 'pkb']"
Suarakan terus kebenaran Mata Najwa,positive,"['suarakan', 'kebenaran', 'mata', 'najwa']"
"Selamat @NajwaShihab dan keluarga besar @Metro_TV Prestasi yg luar biasa, Dialog keren, rugi klo terlewatkan nonton mata najwa",positive,"['selamat', 'keluarga', 'besar-besar', 'tv', 'prestasi', 'dialog', 'keren-keren', 'rugi', 'terlewatkan', 'menonton', 'mata', 'najwa']"
@TV_MATANAJWA Semoga acara Mata Najwa Metro TV jadi acara favorit dan semakin jaya berkualitas di masa mendatang,positive,"['matanajwa', 'semoga', 'acara', 'mata', 'najwa', 'metro', 'tv', 'acara', 'favorit', 'jaya', 'berkualitas']"
Pasti menang cuma mata najwa yang paling ok RT @Metro_TV: Dukung Mata Najwa menjadi Program TV terbaik http://tl.gd/nnoc2f,positive,"['menang', 'mata', 'najwa', 'ok', 'tv', 'dukung', 'mata', 'najwa', 'program', 'tv', 'terbaik']"
"Mata Najwa MetroTV, Inspiratif",positive,"['mata', 'najwa', 'metrotv', 'inspiratif']"
KENAPA HARI INI TERASA TENTRAM DAN BAHAGIA NONTON MATA NAJWA @Metro_TV,positive,"['tentram', 'bahagia', 'menonton', 'mata', 'najwa', 'tv']"
Mata Najwa paling keren acaranya matanya setajam silet,positive,"['mata', 'najwa', 'keren-keren', 'acaranya', 'matanya', 'setajam', 'silet']"
Mata Najwa malam ini kayaknya bakal seru banget,positive,"['mata', 'najwa', 'malam', 'kayaknya', 'seru', 'banget']"
Mata Najwa memang paling keren Mantap,positive,"['mata', 'najwa', 'keren-keren', 'mantap']"
"Keren! Tampil di Kandang Lawan, Pak Anies Baswedan Tampak Gemilang di Mata Najwa Metro TV",positive,"['keren-keren', 'tampil', 'kandang', 'lawan', 'anies', 'baswedan', 'gemilang', 'mata', 'najwa', 'metro', 'tv']"
memang cukup romantis dan memuaskan pemirsa krn adanya mata najwa semakin sukses,positive,"['romantis', 'memuaskan', 'pemirsa', 'mata', 'najwa', 'sukses']"
Menarik sekali mengikuti diskusi Ahok - Anis di Mata Najwa http://fb.me/5KYy9nAdC,positive,"['menarik', 'mengikuti', 'diskusi', 'ahok', 'anis', 'mata', 'najwa']"
ahok merasa pinter dan merasa hebat di debat acara mata najwa metro tv.,positive,"['ahok', 'pintar', 'hebat', 'debat', 'acara', 'mata', 'najwa', 'metro', 'tv']"
Mata Najwa dan Metro Tv berpihak pada paslon 3 Untung Ahok cerdas. Semangat pak! Allah bersamamu,positive,"['mata', 'najwa', 'metro', 'tv', 'berpihak', 'paslon', 'untung', 'ahok', 'cerdas', 'semangat', 'allah', 'bersamamu']"
"Sudah terbukti di mata Najwa, kalau Ahok lebih hebat dari Anis Insaallah Ahok Jarot menang..",positive,"['terbukti', 'mata', 'najwa', 'ahok', 'hebat', 'anis', 'insaallah', 'ahok', 'jarot', 'menang']"
