text,label,processed
"Pada Pilkada DKI, AHY dan SBY jadi target hoax dan fitnah yang dilakukan akun-akun pendukung Ahok.",negative,"['pilkada', 'dki', 'ahy', 'surabaya', 'target', 'hoax', 'fitnah', 'akunakun', 'pendukung', 'ahok']"
"AHY masih mentah tapi mau dikarbit demokrat, melihat pilkada dki mereka tahu bahwa kemenangan pemilu cukup memakai sentimen sara saja",negative,"['ahy', 'mentah-mentah', 'dikarbit', 'demokrat', 'pilkada', 'dki', 'kemenangan', 'pemilu', 'memakai', 'sentimen', 'sara']"
"Akibat pernyataan Antasari, suara AHY melorot pada Pilkada DKI.",negative,"['akibat', 'pernyataan', 'antasari', 'suara', 'ahy', 'melorot', 'pilkada', 'dki']"
"Enam bulan kampanye pilkada di kubu AHY, pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri",negative,"['enam', 'kampanye', 'pilkada', 'kubu', 'ahy', 'pendukung', 'ahok', 'sibuk', 'serang', 'program', 'ahy', 'tidak', 'kampanye', 'program', 'ahok']"
(13) namun apa yang dicontohkan AHY dan pendukungnya tak terjadi paska putaran kedua Pilkada DKI Jakarta. Perentangan menjadi semakin tajam.,negative,"['apa-apa', 'dicontohkan', 'ahy', 'pendukungnya', 'paska', 'putaran', 'pilkada', 'dki', 'jakarta', 'perentangan', 'tajam']"
AHY dan Tim berjalan menjauh dari hiruk pikuk Pilkada. Melanjutkan perjalanan panjang politik mereka dengan rasa kecewa @panca66 @bambangelf,negative,"['ahy', 'tim', 'berjalan', 'menjauh', 'hiruk', 'pikuk', 'pilkada', 'melanjutkan', 'perjalanan', 'politik', 'kecewa']"
"Ketika AHY kalah & berpidato, semua timnya terdiam menangis, lalu setelah itu mereka melepaskan diri dari pilkada DKI. @panca66 @bambangelf",negative,"['ahy', 'kalah', 'berpidato', 'timnya', 'terdiam', 'menangis', 'melepaskan', 'pilkada', 'dki']"
"sejujurnya penilaian subyektif saya, terlalu cepat bila AHY 2019. Kalah di pilkada bukan modal, tapi catatan negatif.",negative,"['sejujurnya', 'penilaian', 'subyektif', 'cepat', 'ahy', 'kalah', 'pilkada', 'bukan', 'modal', 'catatan', 'negatif']"
Tolak bajingan tengik AHY tukang sogok pemilih ini. Bangsat AHY ini sungguh berbahaya,negative,"['tolak', 'bajingan', 'tengik', 'ahy', 'tukang', 'sogok', 'pemilih', 'bangsat', 'ahy', 'sungguh', 'berbahaya']"
tolak ahy yang berpolitik membawa agama #AHYMaininSARA,negative,"['tolak', 'ahy', 'berpolitik', 'membawa', 'agama']"
"Astaga ini pendukung AHY tidak terima sekali dengan hasil survey,harusnya jadi tolak acuan untuk lebih semangat #efeknontonmetro",negative,"['astaga', 'pendukung', 'ahy', 'tidak', 'terima', 'hasil', 'surveyharusnya', 'tolak', 'acuan', 'semangat']"
"Sah-sah aja, Justru itu menjadi tolak ukur kedewasaan warga dki, kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY",negative,"['sahsah', 'tolak', 'ukur', 'kedewasaan', 'warga', 'dki', 'ahy', 'menang', 'pola', 'pikir-pikir', 'warga', 'primitif']"
Suara Warga Cuma Dihargai SEMBAKO TOLAK AHY Sudah melakukan penyuapan kepada warga @Abaaah @MurtadhaOne @RinjaniJB @fariz1234 @ananghijau,negative,"['suara', 'warga', 'dihargai', 'sembako', 'tolak', 'ahy', 'penyuapan', 'warga']"
Sejak AHY tidak ikut pilkada lagi sudah tidak asyik ya,negative,"['ahy', 'tidak', 'pilkada', 'tidak', 'asyik']"
tinggal seleksi tendemnya. Di pilkada DKI AHY kalah karena tendemnya salah pilih. Malah mengurangi kualitas AHY,negative,"['tinggal', 'seleksi', 'tendemnya', 'pilkada', 'dki', 'ahy', 'kalah', 'tendemnya', 'salah', 'pilih', 'mengurangi', 'kualitas', 'ahy']"
Ternyata segelintir pendukung AHY merasa ditikung di saat terakhir karena adanya tweet dari akun resmi parpol pendukung Anies-Sandi #Pilkada,negative,"['segelintir', 'pendukung', 'ahy', 'ditikung', 'tweet', 'akun', 'resmi', 'parpol', 'pendukung', 'aniessandi']"
AHY Menanggung Akibat Cuitan Ayahnya yang Tak Produktif.,negative,"['ahy', 'menanggung', 'akibat', 'cuitan', 'ayahnya', 'produktif']"
"kering sudah darah @ahy saatnya menghisap darah @anisandi mumpung stok darahnya bergudang-gudang, darah hantu diminum setan #pilkadadki",negative,"['kering', 'darah', 'menghisap', 'darah', 'mumpung', 'stok', 'darahnya', 'bergudanggudang', 'darah', 'hantu', 'diminum', 'setan']"
"Sebenarnya reaksi pendukung AHY ini tak perlu bersikap Baper seperti itu, karena tak ada yang mau jadi pecundang di ajang Pilkada #PilkadaDK",negative,"['reaksi', 'pendukung', 'ahy', 'bersikap', 'bawa perasaan', 'pecundang', 'ajang', 'pilkada']"
"Dengan Suara Bergetar, AHY Minta Maaf Sudah Kecewakan Pendukungnya. http://bit.ly/2kSOA2G  #pilkadadki",negative,"['suara', 'bergetar', 'ahy', 'maaf', 'kecewakan', 'pendukungnya']"
"AHY Kalah di Kandang, Begini Respon Para Tetangga. http://bit.ly/2kpEDv4 #pilkadadki",negative,"['ahy', 'kalah', 'kandang', 'respon', 'tetangga']"
"lini pertahanan AHY rapuh debat efek, aksi 112 efek dan Antasari efek #pilkadaDKI",negative,"['lini', 'pertahanan', 'ahy', 'rapuh', 'debat', 'efek', 'aksi', 'efek', 'antasari', 'efek']"
Gagal di Pilkada DKI Jakarta AHY Diisukan Maju ke Pilgub Jatim https://goo.gl/fb/ECcmdW  #headlines #politikbirokrasi #pilkadadki,negative,"['gagal', 'pilkada', 'dki', 'jakarta', 'ahy', 'diisukan', 'maju', 'pilgub', 'jatim']"
AHOK melejit... Anies menanjak... AHY mengapung... #PilkadaDKI,negative,"['ahok', 'melejit', 'anies', 'menanjak', 'ahy', 'mengapung']"
"Berdasarkan survey sementara, AHY masuk 3 besar. Selamat! #PilkadaSerentak2017 #PilkadaDKI",negative,"['berdasarkan', 'survey', 'ahy', 'masuk', 'besar-besar', 'selamat']"
"Meninggalkan zona aman dan nyaman demi kemajuan Jakarta, dengan hasil yang tak sesuai harapan - AHY #realitybites #PilkadaDKI",negative,"['meninggalkan', 'zona', 'aman', 'nyaman', 'kemajuan', 'jakarta', 'hasil', 'sesuai', 'harapan', 'ahy']"
"Kasihan AHY kalah walaupun sudah umroh, dibantu doa 7 juta umat.Ternyata Allah itu netral, tidak berpolitik #PilkadaDKI",negative,"['kasihan', 'ahy', 'kalah', 'umroh', 'dibantu', 'doa', 'juta', 'umatternyata', 'allah', 'netral', 'tidak', 'berpolitik']"
"Jual baju bekas AHY, baru 3 bulan, PM for info #PilkadaDKI @AgusYudhoyono",negative,"['jual', 'baju', 'bekas', 'ahy', 'pm', 'for', 'info']"
"AHY siap siap jadi vocalis BAND rock yaaaa, lompat lompat mulu bang kerjaannya #PilkadaDKI #QuickCount",negative,"['ahy', 'vocalis', 'band', 'rock', 'lompat', 'lompat', 'mulu', 'bang', 'kerjaannya']"
"Kasian benar nasib AHY, karir tinggi di TNI harus tamat karena nafsu pepo. Selanjutnya paling cepat ikut parpol kalau tidak begitu dagang ak",negative,"['kasihan', 'benar-benar', 'nasib', 'ahy', 'karir', 'tni', 'tamat', 'nafsu', 'pepo', 'cepat', 'parpol', 'tidak', 'dagang']"
Jangan sampai SBY berkata AHY kalah gara-gara Antasari ya? Survey kan sudah menunjukan AHY terus merosot elektabilitasnya #PilkadaDKI,negative,"['jangan-jangan', 'surabaya', 'ahy', 'kalah', 'garagara', 'antasari', 'survey', 'menunjukan', 'ahy', 'merosot', 'elektabilitasnya']"
"Saya bertanya kepada Bapak Presiden, TV saya rusak apa ya? Kok AHY tidak naik naik hasil QC sementara? #PilkadaDKI *GPP*",negative,"['presiden', 'tv', 'rusak', 'apa-apa', 'ahy', 'tidak', 'hasil', 'qc', 'enggak apa-apa']"
Pepo sampai saat ini kok belum menyatakan prihatin AHY jadi pecundang #pilkadaDKI #pilkadarasapilpres #Pilkada2017,negative,"['pepo', 'belum', 'prihatin', 'ahy', 'pecundang']"
Selamat datang AHY sebagai rakyat biasa setelah mundur dari TNI dan kalah di Pilkada DKI #pilkadaDKI #pilkadarasapilpres,negative,"['selamat', 'ahy', 'rakyat', 'mundur', 'tni', 'kalah', 'pilkada', 'dki']"
heeebohhhh....Agus Sylvi kalah di TPS 6 tmpat @AgusYudhoyono menggunakan hak pilihnya... #PilkadaDKI #QuickCount #ahy	,negative,"['heeebohhhhagus', 'sylvi', 'kalah', 'tps', 'tmpat', 'hak', 'pilihnya']"
Yang pilih #AHY semoga tidak  ikut demokrat yaa kalau benar mau dukung Ahok.,negative,"['pilih', 'semoga', 'tidak', 'demokrat', 'benar-benar', 'dukung', 'ahok']"
"Demokrat ke Ahok, Gerindra: Ini Tantangan karena Mereka Bermain Politik Kotor http://dlvr.it/NNsyDv",negative,"['demokrat', 'ahok', 'gerindra', 'tantangan', 'bermain', 'politik', 'kotor']"
"Mesin robot #AHY-Sylvi lupa dimatiin, jadi masih masuk trending topik",negative,"['mesin', 'robot', 'sylvi', 'lupa', 'dimatiin', 'masuk', 'trending', 'topik']"
Buat pendukung #AHY mari rapatkan barisan ke paslon #3 Buang issu miring paslon #3 Masih mau dipimpin seorang TERDAKWA? SIMULUT EMBER????,negative,"['pendukung', 'mari', 'rapatkan', 'barisan', 'paslon', 'buang', 'issu', 'miring', 'paslon', 'dipimpin', 'terdakwa', 'simulut', 'ember']"
"Harusnya rakyat menangis melihat #AHY KALAH. Bukan dari aspek #AHY sebagai pribadi, tapi demi kepentingan rakyat sendiri. #TetapAHY",negative,"['rakyat', 'menangis', 'kalah', 'bukan', 'aspek', 'pribadi', 'kepentingan', 'rakyat']"
"Maksud hati caper dari ahy/silvy, eh malah kena protes dari mereka <FACE WITH STUCK-OUT TOUNGES> <Rolling on the Floor Laughing> <Rolling on the Floor Laughing>",negative,"['maksud', 'hati-hati', 'caper', 'ahysilvy', 'eh', 'kena', 'protes', 'face', 'with', 'stuckout', 'tounges', 'rolling', 'on', 'the', 'floor', 'laughing', 'rolling', 'on', 'the', 'floor', 'laughing']"
"AHY bisa kok menang pilgub DKI, bisa.... Asal ngumpulin dulu 7 bola dragon ball <Rolling on the Floor Laughing> <Rolling on the Floor Laughing> #QuickCount #PilkadaDKI",negative,"['ahy', 'menang', 'pilgub', 'dki', 'ngumpulin', 'bola', 'dragon', 'ball', 'rolling', 'on', 'the', 'floor', 'laughing', 'rolling', 'on', 'the', 'floor', 'laughing']"
Ah sekarang kalau lihat AHY jadi inget Norman Kamaru Apakah AHY akan jualan bubur? Lalu naik haji <Smiling Face With Open Mouth & Smiling Eyes> #PilkadaDKI,negative,"['ah', 'lihat', 'ahy', 'norman', 'kamaru', 'ahy', 'jualan', 'bubur', 'haji', 'smiling', 'face', 'with', 'open', 'mouth', 'smiling', 'eyes']"
"AHY kemungkinan besar tersingkir <Persevering Face> <Persevering Face> #PilkadaDKI hampir pasti dilanjuntukan di putaran kedua, Ahok-Djarot vs Anies-Sandi.",negative,"['ahy', 'besar-besar', 'tersingkir', 'persevering', 'face', 'persevering', 'face', 'dilanjuntukan', 'putaran', 'ahokdjarot', 'vs', 'aniessandi']"
"AHY nyungsep , orang bapaknya aja menyarankan coblos no 2 <Smiling Face With Open Mouth & Smiling Eyes> #PilkadaDKI",negative,"['ahy', 'nyungsep', 'orang-orang', 'bapaknya', 'menyarankan', 'coblos', 'no', 'smiling', 'face', 'with', 'open', 'mouth', 'smiling', 'eyes']"
Mau nyoblos atau mau ke tempat berkabung. <Tongue> #Ahy memakai baju hitam2..atau lagi sedih <Smiling Face With Open Mouth & Smiling Eyes> #siapkalah di #Pilkadadki  @Metro_TV,negative,"['nyoblos', 'berkabung', 'tongue', 'memakai', 'baju', 'hitamatau', 'sedih', 'smiling', 'face', 'with', 'open', 'mouth', 'smiling', 'eyes', 'tv']"
AHY Sangat Cemas Terhadap Situasi Sosial Usai Pilkada Jakarta: Pilkada DKI Jakarta berdampak negatif bukan hanyaâ€¦ http://dlvr.it/PGqY,negative,"['ahy', 'cemas', 'situasi', 'sosial', 'pilkada', 'jakarta', 'pilkada', 'dki', 'jakarta', 'berdampak', 'negatif', 'bukan']"
AHY kalah.. Sisi negatif: Umat Islam tertunda dalam menempatkan pemimpin. Sisi positif: Umat Islam terhindar dari saling hujat & buka aib.,negative,"['ahy', 'kalah', 'sisi', 'negatif', 'umat', 'islam', 'tertunda', 'menempatkan', 'pemimpin', 'sisi', 'positif', 'umat', 'islam', 'terhindar', 'hujat', 'buka', 'aib']"
#DebatFinalPilkadaJKT AHY AHY Anda ngomong karakter.. Anda tau yang barusan Anda omongkan untuk melihat sisi negatif orang lain? <Tongue> <Oncoming Fist>,negative,"['ahy', 'ahy', 'mengomong', 'karakter', 'barusan', 'omongkan', 'sisi', 'negatif', 'orang-orang', 'tongue', 'oncoming', 'fist']"
"AHY hanya membicarakan negatif saja untuk Jakarta, tidak ada solusi yang tepat untuk mengatasi nol besar. <Thumbs Down> #Debat1PilkadaDKI",negative,"['ahy', 'membicarakan', 'negatif', 'jakarta', 'tidak', 'solusi', 'mengatasi', 'nol', 'besar-besar', 'thumbs', 'down']"
Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY http://brt.st/5qQ7  via @beritasatu #JakartaAdalahKita,negative,"['kicauan', 'negatif', 'surabaya', 'diyakini', 'pengaruhi', 'elektabilitas', 'ahy', 'via']"
"Ya Alloh Tuhan YME, AHY ternyata didukung senator beraura negatif #SenatorDKIDukungAgusSylvi",negative,"['allah', 'tuhan', 'yme', 'ahy', 'didukung', 'senator', 'beraura', 'negatif']"
"menemukan Foto seperti ini, Ternyata lingkaran orang2 AHY penuh masalah semua integritas dan kwalitas yang negatif Waspada.. Waspada.. <Thumbs Down>",negative,"['menemukan', 'foto-foto', 'lingkaran', 'orang-orang', 'ahy', 'penuh', 'integritas', 'kwalitas', 'negatif', 'waspada', 'waspada', 'thumbs', 'down']"
wah si AHY 70% sentimennya negatif. Wkwkwk.<FACE WITH STUCK-OUT TOUNGES>,negative,"['ahy', 'sentimennya', 'negatif', 'wkwkwkface', 'with', 'stuckout', 'tounges']"
Senjata makan tuan aka karma @Beritasatu: #PopulerB1 2: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY <FACE WITH STUCK-OUT TOUNGES>,negative,"['senjata', 'makan', 'tuan', 'aka', 'karma', 'kicauan', 'negatif', 'surabaya', 'diyakini', 'pengaruhi', 'elektabilitas', 'ahy', 'face', 'with', 'stuckout', 'tounges']"
#AHY AniesHilangYa.. #AhokDjarotDiRosi. <Grimacing Face> <Grimacing Face> @KompasTV @Rosianna766Hi @SittaYohag @gunawanahokers @gUNJKT_ @PartaiSocmed @ulinyusron,negative,"['anieshilangya', 'grimacing', 'face', 'grimacing', 'face']"
#AHY Anies Hilang Ya di debat @KompasTV #ahokdjarotdirosi <Grimacing Face> <Grimacing Face> @Takviri @WahhabiCC @embah72 @gerilyapolitik @cagubnyinyir @kangdede78,negative,"['anies', 'hilang', 'debat', 'grimacing', 'face', 'grimacing', 'face']"
2.mesti nyuruh mantan pemilih #AHY-#Sylvi buat pilih paslon #Anies-#Sandi !!! <Face With Open Mouth> <THUMBS UP> <OK HAND> <FOLDED HANDS> <Thinking Face> <Smiling Face With Sunglasses> https://twitter.com/RestySeterah/status,negative,"['mesti', 'nyuruh', 'mantan', 'pemilih', 'pilih', 'paslon', 'face', 'with', 'open', 'mouth', 'thumbs', 'up', 'ok', 'hand', 'folded', 'hands', 'thinking', 'face', 'smiling', 'face', 'with', 'sunglasses']"
"1.Kenape kagak dilawan ama pasangan #AHY-#DickyChandra buat Pilgub Jabar ??? Cuma Demokrat emang hrs tegas dulu buat Pilgub DKI, <Thinking Face> <Thinking Face> <Thinking Face>",negative,"['kagak', 'dilawan', 'pasangan', 'pilgub', 'jabar', 'demokrat', 'pilgub', 'dki', 'thinking', 'face', 'thinking', 'face', 'thinking', 'face']"
Gara2 kemaren #AHY pake seragam hitam2 ??? <Thinking Face> <Thinking Face> <Thinking Face> <Smiling Face With Open Mouth & Closed Eyes> <Smiling Face With Sunglasses> https://twitter.com/NetizenTofa/status/841350678345736192 …,negative,"['gara-gara', 'kemarin', 'pakai', 'seragam', 'hitam', 'thinking', 'face', 'thinking', 'face', 'thinking', 'face', 'smiling', 'face', 'with', 'open', 'mouth', 'closed', 'eyes', 'smiling', 'face', 'with', 'sunglasses']"
ya pastilah #FPI kan tidak suka sama Ahok jadi pas #AHY udah kalah otomatis dukungannya lari ke mas #Anisa AniesSandi <Grimacing Face>,negative,"['tidak', 'suka', 'ahok', 'pas', 'kalah', 'otomatis', 'dukungannya', 'lari', 'mas', 'aniessandi', 'grimacing', 'face']"
@ZaraZettiraZZ @NetizenTofa @ndoro__putri ada ahoker masih ngebully program #AHY <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY>,negative,"['putri', 'ahoker', 'ngebully', 'program', 'face', 'with', 'tears', 'of', 'joy', 'face', 'with', 'tears', 'of', 'joy', 'face', 'with', 'tears', 'of', 'joy']"
Kirim ke aku saja Kaosnya... #AHY sejati <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes>,negative,"['kirim', 'kaosnya', 'sejati', 'smiling', 'face', 'with', 'smiling', 'eyes', 'smiling', 'face', 'with', 'smiling', 'eyes', 'smiling', 'face', 'with', 'smiling', 'eyes']"
#ahy <Frowning Face>,negative,"['frowning', 'face']"
"#AHY,humor,lagu, Kisah Sedih AHY di Balik Lagu Jatuh Bangun  <Frowning Face> <Frowning Face>",negative,"['humorlagu', 'kisah', 'sedih', 'ahy', 'lagu', 'jatuh', 'bangun', 'frowning', 'face', 'frowning', 'face']"
"#AHY,Cuitan Hati SBY,Cuitan SBY, jokowi, mantan, mantan terindah,Pilgub DKI 2017  <Tongue> <Tongue>",negative,"['cuitan', 'hati-hati', 'sbycuitan', 'surabaya', 'jokowi', 'mantan', 'mantan', 'terindahpilgub', 'dki', 'tongue', 'tongue']"
"Owalah, kasihan kamu, Dik. Semoga kamu tidak jadi orang miskin, ya. Aamiin <THUMBS UP>  #AHY selalu dihati  <Tongue> ",negative,"['owalah', 'kasihan', 'dik', 'semoga', 'tidak', 'orang-orang', 'miskin', 'amin', 'thumbs', 'up', 'dihati', 'tongue']"
Aku bangga jadi anak memo.  <Tongue>   <Face With Stuck-Out Tongue & Closed Eyes>  <FACE WITH TEARS OF JOY>    #AHY #moshing,negative,"['bangga', 'anak-anak', 'memo', 'tongue', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'tears', 'of', 'joy']"
Pendukung #AHY sulit melupakan bully2 seperti ini <Thumbs Down>,negative,"['pendukung', 'sulit', 'melupakan', 'bully', 'thumbs', 'down']"
"Versi #3 video #AHYANGaruk2Kepala terlihat bingung bicara banjir, kota apung  <Face With Stuck-Out Tongue & Closed Eyes>  di atas, permukaan tanah dan air, bikin bengong <Smiling Face With Open Mouth & Closed Eyes>",negative,"['versi', 'video', 'bingung', 'bicara', 'banjir', 'kota', 'apung', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'permukaan', 'tanah', 'air', 'bengong', 'smiling', 'face', 'with', 'open', 'mouth', 'closed', 'eyes']"
Ahokers mendadak #AHY ?? Gak salah tuh?? Sesuatu banget !!  <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes>,negative,"['ahokers', 'mendadak', 'enggak', 'salah', 'banget', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes']"
HOAX kok tidakada habis2nya...  Foto 4 hari sebelum pencoblosan...fotonya tidak HOAX.. tulisanya penuh dusta! <Angry Face>,negative,"['hoax', 'tidakada', 'habisnya', 'foto-foto', 'pencoblosanfotonya', 'tidak', 'hoax', 'tulisanya', 'penuh', 'dusta', 'angry', 'face']"
Deklarasi ini sepihak. Tanpa konsultasi dan persetujuan AHY.,negative,"['deklarasi', 'konsultasi', 'persetujuan', 'ahy']"
@Syahrir_Lantoni sudah kena telikung sekarang nama #AHY dibajak pula? <Face With Stuck-Out Tongue & Closed Eyes>,negative,"['lantoni', 'kena', 'telikung', 'nama-nama', 'dibajak', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes']"
"Meski saya tak pilih #AHY, kok rasanya mules ya dengan kontestasi politik putaran 2 #politikpalsu cuih  <Pig Nose> <Pig Nose>",negative,"['pilih', 'mules', 'kontestasi', 'politik', 'putaran', 'cuih', 'pig', 'nose', 'pig', 'nose']"
"Pak @SBYudhoyono jangan biarkan pengorbanan dan perjuangan #AHY , Kita #Lawan Rezim Koplak ini ! #nunggu komando.  <Fire>  <Fire>",negative,"['jangan-jangan', 'biarkan', 'pengorbanan', 'perjuangan', 'rezim', 'kocak', 'komando', 'fire', 'fire']"
Jadi gak sampai hati ketika mencermatinya ! Mungkin ada penyusup masuk tidak terpantau <Person Bowing> oleh team #AHY,negative,"['enggak', 'hati-hati', 'mencermatinya', 'penyusup', 'masuk', 'tidak', 'terpantau', 'person', 'bowing', 'team']"
Ayo pendukung AHY Dukung penggembosmu <Tongue> <Fire> <Fire>,negative,"['ayo', 'pendukung', 'ahy', 'dukung', 'penggembosmu', 'tongue', 'fire', 'fire']"
Suara #ahy bakal direbuntukan. Apakah pak @basuki_btp mau melanjuntukan program yang di usung pak @AgusYudhoyono sepertinya tidak .  <Expressionless Face>,negative,"['suara', 'direbuntukan', 'btp', 'melanjuntukan', 'program', 'usung', 'tidak', 'expressionless', 'face']"
@SBYudhoyono tweet anda yang justru kontraproduktif terhadap #AHY pak. <Zipper-Mouth Face> <Zipper-Mouth Face> <Zipper-Mouth Face>,negative,"['tweet', 'kontraproduktif', 'zippermouth', 'face', 'zippermouth', 'face', 'zippermouth', 'face']"
#AHY #SBY #Jakarta #Jatim #Jabar #Presiden #NgopiSore Mau ke Mana AHY Setelah Nyungsep di Jakarta? @tribunmedan,negative,"['ahy', 'nyungsep', 'jakarta']"
"Suara #AHY rusak gara-gara nyanyian si AA PeKa ini, moga SBY bisa bikin dia jeblos penjara sampai pupus disana !!! #GueGeram  <Face With Steam From Nose>",negative,"['suara', 'rusak', 'garagara', 'nyanyian', 'aa', 'peka', 'moga', 'surabaya', 'jeblos', 'penjara', 'pupus', 'disana', 'face', 'with', 'steam', 'from', 'nose']"
"awas banyak mendadak baik, metamorfosis dari kecebong brubah jd anjing penjilat #AHY & #AniesSandi  <OK HAND> <Clapping Hands>",negative,"['awas', 'mendadak', 'metamorfosis', 'kecebong', 'berubah', 'anjing', 'penjilat', 'ok', 'hand', 'clapping', 'hands']"
Sekarang tinggal tunggu sikap #AHY terhadap manuver agus   <Clapping Hands>  <Face With Cold Sweat> <Face With Cold Sweat>,negative,"['tinggal', 'tunggu', 'sikap-sikap', 'manuver', 'agus', 'clapping', 'hands', 'face', 'with', 'cold', 'sweat', 'face', 'with', 'cold', 'sweat']"
Doa ku.. Semoga suaranya mas Agus-Sylvi beneran ke #Badja #PilkadaDKI2017 yakin kan mas Agus.. Aku pada mu..,positive,"['doa', 'ku', 'semoga', 'suaranya', 'mas', 'agussylvi', 'benaran', 'mas', 'agus', 'mu']"
"Terima kasih mas @AgusYudhoyono, karenamu anak muda telah berani menyuarakan perubahan. Kami tetap bersamamu #YNWA",positive,"['terima', 'kasih', 'mas', 'karenamu', 'anak-anak', 'muda', 'berani', 'menyuarakan', 'perubahan', 'bersamamu']"
KETEMU DI ISTIQLAL Bangga Pernah Jadi Bagian Dari @AgusYudhoyono dan @sylviana_murni @ZaraZettiraZr @AhyCenter @SohibAHY,positive,"['ketemu', 'istiqlal', 'bangga', 'murni']"
"Tersingkir dari kancah pilkada DKI, rupanya ada cara lain untuk mengangkat seseorang #AHY Mendunia",positive,"['tersingkir', 'kancah', 'pilkada', 'dki', 'mengangkat', 'mendunia']"
"Dalam Pilkada DKI, AHY juga mampu menunjukkan kualitasnya sebagai seorang pemimpin muda yang berjiwa ksatria. (AHY mendunia)",positive,"['pilkada', 'dki', 'ahy', 'kualitasnya', 'pemimpin', 'muda', 'berjiwa', 'ksatria', 'ahy', 'mendunia']"
usai pilkada DKI AHY keliling Nusantara merajut Persatuan #Indonesia bukan cuma Jakarta!,positive,"['pilkada', 'dki', 'ahy', 'keliling', 'nusantara', 'merajut', 'persatuan', 'bukan', 'jakarta']"
"(12) AHY justru menitipkan pentingnya menjaga pluralisme, kebangsaan dan kesatuan dalam persaingan Pilkada. Persatuan lebih penting.",positive,"['ahy', 'menitipkan', 'menjaga', 'pluralisme', 'kebangsaan', 'kesatuan', 'persaingan', 'pilkada', 'persatuan']"
AHY memang kalah di pilkada tetapi MENANG di hati rakyat.,positive,"['ahy', 'kalah', 'pilkada', 'menang', 'hati-hati', 'rakyat']"
Dari pada pendukung Ahok berantem terus. Mending kaya pendukung AHY membuat kopdar biar makin luas siapa tau jadi calon lagi,positive,"['pendukung', 'ahok', 'berantem', 'mending', 'kayak', 'pendukung', 'ahy', 'kopdar', 'luas', 'calon']"
"Menurut AHY, Pilkada DKI memberi hikmah, pelajaran, ujian dan tantangan yang dapat ia ambil. Semua itu dapat mematangkan karakternya#AIMAN",positive,"['ahy', 'pilkada', 'dki', 'hikmah', 'pelajaran', 'ujian', 'tantangan', 'ambil', 'mematangkan', 'karakternya']"
"@AgusYudhoyono Semangat terus Pak AHY, faktor kekalahan pada pilkada waktu kemarin itu adalah wakil Pak AHY, nanti maju lagi, insyaAlloh.",positive,"['semangat', 'ahy', 'faktor', 'kekalahan', 'pilkada', 'kemarin', 'wakil', 'ahy', 'maju', 'insyaalloh']"
"kalau dilihat upaya Demokrat mengenalkan AHY cukup berhasil di Pilkada Jakarta, dan sekarang AHY sudah mulai blusukan ke seluruh Indonesia",positive,"['upaya', 'demokrat', 'mengenalkan', 'ahy', 'berhasil', 'pilkada', 'jakarta', 'ahy', 'blusukan', 'indonesia']"
"@AHY prinsip kepemimpinan, memenangkan sebuah Pilkada, belajar terus dan sangat dinamis. @hildathawilla @Panti_silaban",positive,"['prinsip', 'kepemimpinan', 'memenangkan', 'pilkada', 'belajar', 'dinamis', 'silaban']"
"Pilihan warga jkt Mayoritas bukan pada ahok, tapi calon selain ahok, terbukti di dua putaran pilkada dki. Mayoritas memilih AHY dan Anies",positive,"['pilihan', 'warga', 'jakarta', 'mayoritas', 'bukan', 'ahok', 'calon', 'ahok', 'terbukti', 'putaran', 'pilkada', 'dki', 'mayoritas', 'memilih', 'ahy', 'anies']"
"Lewat Akun Instagram, AHY Ucapkan Selamat Kepada Paslon Pemenang Pilkada DKI Jakarta",positive,"['akun', 'instagram', 'ahy', 'ucapkan', 'selamat', 'paslon', 'pemenang', 'pilkada', 'dki', 'jakarta']"
Menyeberangi Selat Malaka. Aiman KompasTV yang mendapat kesempatan pertama mewawancarai AHY usai Pilkada DKI @Rosianna766Hi,positive,"['menyeberangi', 'selat', 'malaka', 'aiman', 'kompastv', 'kesempatan', 'mewawancarai', 'ahy', 'pilkada', 'dki']"
AHY Sebut Pilkada DKI Berjalan Bermartabat,positive,"['ahy', 'pilkada', 'dki', 'berjalan', 'bermartabat']"
