text,label,processed
coba dong jual harga jt otr laku keras  ,positive,"['coba', 'jual', 'harga', 'juta', 'otr', 'laku-laku', 'keras']"
si luar negri obral indonesia subsidi negara padahal moldoko luhut   ngebayangin untung besrar,negative,"['negeri', 'obral', 'indonesia', 'subsidi', 'negara', 'moldoko', 'luhut', 'ngebayangin', 'untung', 'besrar']"
infrastruktur pada charging station daerah sedikit,negative,"['infrastruktur', 'charging', 'station', 'daerah']"
sebenernya ev awal cipta sampe hari banyak kendala     ujung kok sampe kalah sama icev terus sumber pake lama apa green energy lha wong sumber   pake batu bara,negative,"['ev', 'cipta', 'kendala', 'ujung', 'kalah', 'icev', 'sumber', 'pakai', 'apa-apa', 'green', 'energy', 'sumber', 'pakai', 'batu', 'bara']"
si muldoko bangkrut,negative,"['muldoko', 'bangkrut']"
bangun harus sektor transportasi kereta umum rakyat   pusing mikir cicil tiap bulan,negative,"['bangun', 'sektor', 'transportasi', 'kereta', 'rakyat', 'pusing', 'mikir', 'cicil']"
baterai harga mahal usia pakai baterai   habis beli harga mahal,positive,"['baterai', 'harga', 'mahal', 'usia', 'pakai', 'baterai', 'habis', 'beli', 'harga', 'mahal']"
  punya paham beli     beli terus tinggal pakai handphone awat servis rutinitas charging station   sedikit,positive,"['paham', 'beli', 'beli', 'tinggal', 'pakai', 'handphone', 'awat', 'servis', 'rutinitas', 'charging', 'station']"
pertama mahal jauh atas bbm   uji awet sampe puluh tahun bbm bukti,negative,"['mahal', 'bbm', 'uji', 'awet', 'puluh', 'tahun-tahun', 'bbm', 'bukti']"
perintah   dpt cuan rakyat   sengsara perintah angkut   ganti angkut  jangan  desak masyarakat suruh beli,negative,"['perintah', 'cuan', 'rakyat', 'sengsara', 'perintah', 'angkut', 'ganti', 'angkut', 'jangan-jangan', 'desak', 'masyarakat', 'suruh', 'beli']"
tambah pribadi arti tambah macet jalan raya,positive,"['pribadi', 'arti', 'macet', 'jalan', 'raya']"
  paling  benar  lebih butuh masyarakat transportasi umum layak utama kereta bukan percuma   gembar gembor sumber sendiri   pakai sumber daya ramah lingkung baru bara tingkat polusi jakarta tetap tinggi fokus alih guna bahan bakar fosil guna pikir aspek lain sendiri sepenuh atas solusi macet bagai kota besar indonesia waktu cek harga harga   affordable buat orang banyak besar ratus juta walaupun subsidi bicara soal infrastruktur dukung lain spklu jumlah batas masalah lain kait transportasi umum layak ramah lingkung utama kereta kemenperin justru hambat ada impor krl bekas jepang alas tkdn jadi shortage jumlah armada krl operasi jabodetabek jogja solo mau tambah jalur krl bandung jalan krl dapat kurang jadwal jam tentu rangkai krl dulu kereta sekarang lebih banyak guna kereta bahkan jam sibuk lanjut akibat tumpu tumpang stasiun krl jadi makin penuh lanjut akibat ketidakpuasan guna layan jasa transportasi krl terus sini inka selaku bumn bidang industri kereta api masalah lain inka sanggup produksi krl sesuai spesifikasi tetap sesuai kuantitas bagaimana butuh kai bicara masalah kualitas hasil akhir produk inka dapat pabrik baru banyuwangi madiun ada pmn inka tahun harap inka maksimal rnd produksi kereta kualitas produk jadi lebih baik umum lebih dukung dorong guna transportasi umum masuk industri dukung ketimbang kendara walaupun dua sama sama beri lapang kerja efek jangka panjang seluruh lebih baik perintah fokus transportasi umum,negative,"['benar-benar', 'butuh', 'masyarakat', 'transportasi', 'layak', 'utama', 'kereta', 'bukan', 'gembar', 'gembor', 'sumber', 'pakai', 'sumber', 'daya', 'ramah', 'lingkung', 'bara', 'tingkat', 'polusi', 'jakarta', 'fokus', 'alih', 'bahan', 'bakar', 'fosil', 'pikir-pikir', 'aspek', 'sepenuh', 'solusi', 'macet', 'kota', 'besar-besar', 'indonesia', 'cek', 'harga', 'harga', 'affordable', 'orang-orang', 'besar-besar', 'ratus', 'juta', 'subsidi', 'bicara', 'infrastruktur', 'dukung', 'spklu', 'batas', 'kait', 'transportasi', 'layak', 'ramah', 'lingkung', 'utama', 'kereta', 'kemenperin', 'hambat', 'impor', 'krl', 'bekas', 'jepang', 'alas', 'tkdn', 'shortage', 'armada', 'krl', 'operasi', 'jabodetabek', 'jogja', 'solo', 'jalur', 'krl', 'bandung', 'jalan', 'krl', 'jadwal', 'jam', 'rangkai', 'krl', 'kereta', 'kereta', 'jam', 'sibuk', 'akibat', 'tumpu', 'tumpang', 'stasiun', 'krl', 'penuh', 'akibat', 'ketidakpuasan', 'layan', 'jasa', 'transportasi', 'krl', 'inka', 'bumn', 'bidang', 'industri', 'kereta', 'api', 'inka', 'sanggup', 'produksi', 'krl', 'sesuai', 'spesifikasi', 'sesuai', 'kuantitas', 'butuh', 'kai', 'bicara', 'kualitas', 'hasil', 'produk', 'inka', 'pabrik', 'banyuwangi', 'madiun', 'pmn', 'inka', 'tahun-tahun', 'harap', 'inka', 'maksimal', 'rnd', 'produksi', 'kereta', 'kualitas', 'produk', 'dukung', 'dorong', 'transportasi', 'masuk', 'industri', 'dukung', 'ketimbang', 'kendara', 'lapang', 'kerja', 'efek', 'jangka', 'perintah', 'fokus', 'transportasi']"
kendara bukan solusi bukan tingkat transportasi umum malah tambah macet   mungkin orang punya kendara   punya kendara bensin,positive,"['kendara', 'bukan', 'solusi', 'bukan', 'tingkat', 'transportasi', 'macet', 'orang-orang', 'kendara', 'kendara', 'bensin']"
  beli tengah atas banyak masyarakat tengah bawah motor dealernya   terasebar kota besar   daerah mungkin difikirkan beli,negative,"['beli', 'masyarakat', 'motor', 'dealernya', 'terasebar', 'kota', 'besar-besar', 'daerah', 'difikirkan', 'beli']"
melunjak pln diam tempat bakal naik naik naik menrurut sering naik biaya,positive,"['melunjak', 'pln', 'diam-diam', 'menrurut', 'biaya']"
sekarang minat tak laku indonesia pangku tangan luar negeri merencanakal besar ubah energi baru kendara bbm kendara sangat mungkin bila rakyat indonesia tiba giur buat asing tsb isu kaji dalam,positive,"['minat', 'laku-laku', 'indonesia', 'pangku', 'tangan', 'negeri', 'merencanakal', 'besar-besar', 'ubah', 'energi', 'kendara', 'bbm', 'kendara', 'rakyat', 'indonesia', 'giur', 'asing', 'isu', 'kaji']"
kendara cuma penting jabat hayo siapa milik saham baterai,negative,"['kendara', 'jabat', 'hayo', 'milik', 'saham', 'baterai']"
  beli toyota transmover,negative,"['beli', 'toyota', 'transmover']"
lapang   tempat charging jarang mana masyarakat mau,positive,"['lapang', 'charging', 'jarang', 'masyarakat']"
tri tambah kaya bkn rakyat,positive,"['tri', 'kayak', 'bukan', 'rakyat']"
lebih baik   bau laku   transportasi umum   tanggung perintah   wilayah kota,negative,"['bau', 'laku-laku', 'transportasi', 'tanggung', 'perintah', 'wilayah', 'kota']"
model  kok  aneh   sedap pandang haha janat   beli  kok  maksa rakyat beli,positive,"['model', 'aneh', 'sedap', 'pandang', 'haha', 'janat', 'beli', 'maksa', 'rakyat', 'beli']"
mau laku mobol utama muldoko jual semua kenderaanmu ganti dg   berbahab bakar jokowi tri lain baru contoh bukan munafiq aamiin,negative,"['laku-laku', 'mobol', 'utama', 'muldoko', 'jual', 'kenderaanmu', 'ganti', 'berbahab', 'bakar', 'jokowi', 'tri', 'contoh', 'bukan', 'munafiq', 'amin']"
    duga brg ggk akn laku ngapain  orang  pake   ribet   bbm gampag beli kecuali bbm sudh lagka,negative,"['duga', 'bareng', 'ggk', 'laku-laku', 'mengapai', 'orang-orang', 'pakai', 'ribet', 'bbm', 'gampag', 'beli', 'kecuali', 'bbm', 'lagka']"
ev bom layak sekarang segi harga peroformanya jauh mending push   bahan bakar biofuel   bahan bakar tumbuh baru fokus ev gapapa buat regulasi baru kayak eropa kendara baru   euro atas semua kendara baru   hybrid,negative,"['ev', 'bom', 'layak', 'segi', 'harga', 'peroformanya', 'mending', 'push', 'bahan', 'bakar', 'biofuel', 'bahan', 'bakar', 'tumbuh', 'fokus', 'ev', 'gapapa', 'regulasi', 'kayak', 'eropa', 'kendara', 'euro', 'kendara', 'hybrid']"
rakyat mau kerja gaji umr loker limpah ruah baru mampu beli jujur banyak sekali korban phk anggur,negative,"['rakyat', 'kerja', 'gaji', 'umr', 'loker', 'limpah', 'ruah', 'beli', 'jujur', 'korban', 'phk', 'anggur']"
imho alas kurang emisi sesat lama pln pakai indonesia mayoritas hasil bakar batu bara gas cuman plta potensial air data coba cek   percaya alih bensin   signifikan kurang emisi bisnis satu bisnis lain indonesia lebih   serap padahal lanjur kontrak besar sama punya tambang batu bara mau bensin apa batu bara sama lama transportasi massal susah   baik   niat beneran mau rangin emisi,negative,"['imho', 'alas', 'emisi', 'sesat', 'pln', 'pakai', 'indonesia', 'mayoritas', 'hasil', 'bakar', 'batu', 'bara', 'gas', 'cuman', 'plta', 'potensial', 'air', 'data', 'coba', 'cek', 'percaya', 'alih', 'bensin', 'signifikan', 'emisi', 'bisnis', 'bisnis', 'indonesia', 'serap', 'lanjur', 'kontrak', 'besar-besar', 'tambang', 'batu', 'bara', 'bensin', 'apa-apa', 'batu', 'bara', 'transportasi', 'massal', 'susah', 'niat', 'benaran', 'rangin', 'emisi']"
kayak hidrogen lebih pas buat kendara masa depan deh tinggal isi hidrogen kaya isi bensin puter kunci terus jalan   perlu nunggu ngecharger lama,negative,"['kayak', 'hidrogen', 'pas', 'kendara', 'deh', 'tinggal', 'isi', 'hidrogen', 'kayak', 'isi', 'bensin', 'puter', 'kunci', 'jalan', 'menunggu', 'ngecharger']"
mau ramah lingkung kurang pakai kendara pribadi mau sedikit tampar rangin produksi impor kendara,positive,"['ramah', 'lingkung', 'pakai', 'kendara', 'pribadi', 'tampar', 'rangin', 'produksi', 'impor', 'kendara']"
darimaana duit,positive,"['darimaana', 'duit']"
beneran mulai   laku kok   malah makin  lihat  ev kek gin mulai banyak jkt bandung sby ama yogya mulai jamur,positive,"['benaran', 'laku-laku', 'lihat', 'ev', 'kayak', 'gin', 'jakarta', 'bandung', 'surabaya', 'yogya', 'jamur']"
sekali ngecharge   berapa lama coba   buru or jalan jauh tiba lowbat gimana coba fungsional sangat lemah banding bbm,negative,"['ngecharge', 'coba', 'buru', 'orang', 'jalan', 'lowbat', 'coba', 'fungsional', 'lemah', 'banding', 'bbm']"
gimana mau kembang pln pake token,positive,"['kembang', 'pln', 'pakai', 'token']"
mudah ferguso paling ev,positive,"['mudah', 'ferguso', 'ev']"
cocok indonesia indonesia butuh hybrid evaluasi sistem paja kendara berat hybrid,negative,"['cocok', 'indonesia', 'indonesia', 'butuh', 'hybrid', 'evaluasi', 'sistem', 'paja', 'kendara', 'berat', 'hybrid']"
batre masa pakai cuma beberapa tahun trus beli batre baru   harga langit,negative,"['batre', 'pakai', 'tahun-tahun', 'beli', 'batre', 'harga', 'langit']"
listtik tak aman   baterai mudah bakar jd masalah teknologi baterai blm matang,negative,"['listtik', 'aman', 'baterai', 'mudah', 'bakar', 'teknologi', 'baterai', 'belum', 'matang']"
om t sama supra fit ngk om serius neh,positive,"['om', 'supra', 'fit', 'enggak', 'om', 'serius']"
 benar  jg kritakan anirs,negative,"['benar-benar', 'kritakan', 'anirs']"
gagal maning gagal maning,negative,"['gagal', 'maning', 'gagal', 'maning']"
model   kurang tarik isi daya   ribet lama,negative,"['model', 'tarik', 'isi', 'daya', 'ribet']"
tempat charger rata jelas   lalu   tiba mati jalan   gmna donk perintah begok  semua ,negative,"['charger', 'jelas-jelas', 'mati', 'jalan', 'perintah', 'bego']"
  lucu klw plng kmpng mogok tol alas abis,negative,"['lucu', 'plng', 'kmpng', 'mogok', 'tol', 'alas', 'habis']"
sendiri pilih konversi suzuki carry punya,negative,"['pilih', 'konversi', 'suzuki', 'carry']"
lha beda apa ev jg bbm,negative,"['beda', 'apa-apa', 'ev', 'bbm']"
harga airev wuling china indonesia jual jt,positive,"['harga', 'airev', 'wuling', 'china', 'indonesia', 'jual', 'juta']"
urus surat surat kendara ribet alas buat masyarakat  malas  halo mana nih dukung pihak samsat baik dishub pajak maupun polri,negative,"['urus', 'surat', 'surat', 'kendara', 'ribet', 'alas', 'masyarakat', 'malas', 'halo', 'dukung', 'samsat', 'dishub', 'pajak', 'polri']"
minyak bumi mau abis nih,positive,"['minyak', 'bumi', 'habis']"
gaji juta umr paksa lesat teknologi alas kurang emisi gas buang padahal bensin solar dl bakal timbun sang kuasa jual pabrik pabrik rakyat paksa pake motor ntar   pake malah naik harga nama miskin sadar,negative,"['gaji', 'juta', 'umr', 'paksa', 'lesat', 'teknologi', 'alas', 'emisi', 'gas', 'buang', 'bensin', 'solar', 'timbun', 'sang', 'kuasa', 'jual', 'pabrik', 'pabrik', 'rakyat', 'paksa', 'pakai', 'motor', 'entar', 'pakai', 'harga', 'nama-nama', 'miskin', 'sadar']"
pasar atur atur pasar jalan alamiah laku pasar arti masyarakat percaya walaupun beri subsidi motor,positive,"['pasar', 'atur', 'atur', 'pasar', 'jalan', 'alamiah', 'laku-laku', 'pasar', 'arti', 'masyarakat', 'percaya', 'subsidi', 'motor']"
terlalu mahal harga rakyat bawah   beli,positive,"['mahal', 'harga', 'rakyat', 'beli']"
kasihan biarpun goreng banyak reviewer otomotif bahkan ikut beli   ngaruh,negative,"['kasihan', 'biarpun', 'goreng', 'reviewer', 'otomotif', 'beli', 'ngaruh']"
untung pln ujung harga naik blom   fast carger klau cas menit pakai hari mau,positive,"['untung', 'pln', 'ujung', 'harga', 'belum', 'fast', 'carger', 'cas', 'menit', 'pakai']"
bagi dl kpd     indonesia,negative,['indonesia']
kecil harga langit sapa mau beli,positive,"['kecil-kecil', 'harga', 'langit', 'sapa', 'beli']"
kendara bagus angkut umum,positive,"['kendara', 'bagus', 'angkut']"
kantong rakyat blm cukup,negative,"['kantong', 'rakyat', 'belum']"
  sering padam intan malah mau jual llistrik kacau,positive,"['padam', 'intan', 'jual', 'llistrik', 'kacau']"
bukan   laku semua baru jarang   langdung sukses,negative,"['bukan', 'laku-laku', 'jarang', 'langdung', 'sukses']"
minat harga bawah jt itu tampung banyak,positive,"['minat', 'harga', 'juta', 'tampung']"
masalah buat   batrenya karna batre tiap merek motor beda klw sperti bensin   apa merek motor isi bensin jenis batre    semua  merek motor mudah dlam pngisian ganti,negative,"['batrenya', 'batre', 'merek', 'motor', 'beda', 'bensin', 'apa-apa', 'merek', 'motor', 'isi', 'bensin', 'jenis', 'batre', 'merek', 'motor', 'mudah', 'pngisian', 'ganti']"
tarik harga mahal tempat isi baterai enak biasa isi pertamax mana pakai modifikasi mudah,negative,"['tarik', 'harga', 'mahal', 'isi', 'baterai', 'enak', 'isi', 'pertamax', 'pakai', 'modifikasi', 'mudah']"
harga china jt sampe sini dibandrol jt subsidi jt konsumen jt harga china wuling miniev rpjt indonesia jt,positive,"['harga', 'china', 'juta', 'dibandrol', 'juta', 'subsidi', 'juta', 'konsumen', 'juta', 'harga', 'china', 'wuling', 'miniev', 'rpjt', 'indonesia', 'juta']"
pesimis battery lithium limbah bagaimana memngingat olah limbah lithium mudah,positive,"['pesimis', 'battery', 'lithium', 'limbah', 'memngingat', 'olah', 'limbah', 'lithium', 'mudah']"
mahal rusak repot mogok bingung ha,negative,"['mahal', 'rusak', 'repot', 'mogok', 'bingung', 'ha']"
  desak penting   sangat penting abai,negative,"['desak', 'abai']"
perintah tak mampu rubah meski diskon mungkin   baterai universal ganti mana semua kendara jenis apa sama model lebih mudah motor maka baterai sama misal motor batetai kapasitan baterai mudah isi masyarakan bisnis isi baterai tinggal ganti unit baterai,negative,"['perintah', 'rubah', 'diskon', 'baterai', 'universal', 'ganti', 'kendara', 'jenis', 'apa-apa', 'model', 'mudah', 'motor', 'baterai', 'motor', 'batetai', 'kapasitan', 'baterai', 'mudah', 'isi', 'masyarakan', 'bisnis', 'isi', 'baterai', 'tinggal', 'ganti', 'unit', 'baterai']"
kondisi ekonomi masyarakat tengah bawah baik baik,positive,"['kondisi', 'ekonomi', 'masyarakat']"
supsidi negara produsen cina hebat sekali indonesia,negative,"['supsidi', 'negara', 'produsen', 'cina', 'hebat', 'indonesia']"
infrastructur siap siapa jg mau uji coba lebih bagus segala otomatis orang jg pindah,positive,"['infrastructur', 'uji', 'coba', 'bagus', 'otomatis', 'orang-orang', 'pindah']"
ingin masyarakat banyak angkut umum massal   mudah akses koneksi beberapa daerah wilayah,positive,"['masyarakat', 'angkut', 'massal', 'mudah', 'akses', 'koneksi', 'daerah', 'wilayah']"
muldoko nyambi bisnis ciie,positive,"['muldoko', 'nyambi', 'bisnis', 'ciie']"
wuling ev jt lebih tara pajero sport orang kaya milih pajero ketimbang air ev,positive,"['wuling', 'ev', 'juta', 'tara', 'pajero', 'sport', 'orang-orang', 'kayak', 'memilih', 'pajero', 'ketimbang', 'air', 'ev']"
  tau produsen   rakyat konoha lebih  orang  miskin kaya artis jabat   beli rumah   nyicil abad boro boro bayar   sulit,negative,"['produsen', 'rakyat', 'konoha', 'orang-orang', 'miskin', 'kayak', 'artis-artis', 'jabat', 'beli', 'rumah', 'nyicil', 'abad', 'boro', 'boro', 'bayar', 'sulit']"
mending   pake diesel sawit,negative,"['mending', 'pakai', 'diesel', 'sawit']"
kendara terlalu mahal kalang duit   mampu beli,negative,"['kendara', 'mahal', 'kalang', 'duit', 'beli']"
buru hrsnya masuk kesekmen motor kalo mau subsidi trasportasi massal bajay angkot taxi grab gojek jenis bus   blm perlu subsidi,positive,"['buru', 'masuk', 'kesekmen', 'motor', 'subsidi', 'trasportasi', 'massal', 'bajay', 'angkot', 'taxi', 'grab', 'gojek', 'jenis', 'bus', 'belum', 'subsidi']"
  laku enak mesin,positive,"['laku-laku', 'enak', 'mesin']"
bukan   laku mobilitas batas tambah ngecas pake waktu beda sama bensin ngisi langsung gas,negative,"['bukan', 'laku-laku', 'mobilitas', 'batas', 'ngecas', 'pakai', 'beda', 'bensin', 'ngisi', 'langsung', 'gas']"
bawah jt rakyat kelas tengah bawah beli atas aneh rakyat butuh kerja punya hasil baru beli,negative,"['juta', 'rakyat', 'kelas', 'beli', 'aneh', 'rakyat', 'butuh', 'kerja', 'hasil', 'beli']"
harga mahal kualitas   kuat guna mesin isi baterai lama stasiun isi indonesia gimana mau laku,negative,"['harga', 'mahal', 'kualitas', 'kuat', 'mesin', 'isi', 'baterai', 'stasiun', 'isi', 'indonesia', 'laku-laku']"
subsidi,positive,['subsidi']
mau laris manis buat bakar pungsi tenaga surya minyak bensin lebih irit banyak untung masyarakat pertalit tiada,positive,"['laris', 'manis', 'bakar', 'pungsi', 'tenaga', 'surya', 'minyak', 'bensin', 'irit', 'untung', 'masyarakat', 'pertalit', 'tiada']"
bukan   mau daya beli   kurang drastis tak uang bawah,negative,"['bukan', 'daya', 'beli', 'drastis', 'uang']"
karna tempat isi bahan bakar sangat sulit mahal,negative,"['isi', 'bahan', 'bakar', 'sulit', 'mahal']"
bukan dealer salah konsumen wait and se hitung cermat putus beli,negative,"['bukan', 'dealer', 'salah', 'konsumen', 'wait', 'and', 'hitung', 'cermat', 'putus', 'beli']"
bukan buat indonesia buat apa dbeli ngurusi smk   sanggup mlah ngundang infestor asing,negative,"['bukan', 'indonesia', 'apa-apa', 'dbeli', 'ngurusi', 'smk', 'sanggup', 'ngundang', 'infestor', 'asing']"
bahan bakar air kok hilang,negative,"['bahan', 'bakar', 'air', 'hilang']"
negara   mau rubah   pertama dipikirin jangan jual dulu tempat   buat cas dipikirin dulu dibanyakin dulu tempat jangan dibanyakin mana orang beli susah nyari tempat cas,negative,"['negara', 'rubah', 'dipikirkan', 'jangan-jangan', 'jual', 'cas', 'dipikirkan', 'dibanyakin', 'jangan-jangan', 'dibanyakin', 'orang-orang', 'beli', 'susah', 'mencari', 'cas']"
suara reporter  kok  ilang,negative,"['suara', 'reporter', 'hilang']"
coba kaya bensin isi cepat menit isi kaya spbu bensin harga kaya bensin mampu angkut kaya bensin   usah banyak teori kosong laku geser bensin  orang  lebih harga waktu kescepatan simpel daya,negative,"['coba', 'kayak', 'bensin', 'isi', 'cepat', 'menit', 'isi', 'kayak', 'spbu', 'bensin', 'harga', 'kayak', 'bensin', 'angkut', 'kayak', 'bensin', 'teori', 'kosong', 'laku-laku', 'geser', 'bensin', 'orang-orang', 'harga', 'kescepatan', 'simpel', 'daya']"
isi daya daerah,negative,"['isi', 'daya', 'daerah']"
rakyat mana sih   beli kendara cuma rakyat banyak blm mampu boro boro,negative,"['rakyat', 'beli', 'kendara', 'rakyat', 'belum', 'boro', 'boro']"
dapat harga mahal batre kurang tahan tempat cas kota besar produksi bentuk sedan mau buat toyota innova,positive,"['harga', 'mahal', 'batre', 'tahan', 'cas', 'kota', 'besar-besar', 'produksi', 'bentuk', 'sedan', 'toyota', 'innova']"
prioritas transportasi umum,positive,"['prioritas', 'transportasi']"
entu masalah harga baterynya   nyaris paruh harga masyarakat kwatir satu waktu masa pakai batery habis sangat mahal berat milik ev,positive,"['entu', 'harga', 'baterynya', 'paruh', 'harga', 'masyarakat', 'kawatir', 'pakai', 'batery', 'habis', 'mahal', 'berat', 'milik', 'ev']"
harus ev armada transportasi umum   sih,negative,"['ev', 'armada', 'transportasi']"
jual paksa harga jual mahal subsidi perintah kwalitas uji suku cadang kendara   kok curiga subsidi apa benar beli kendara,negative,"['jual', 'paksa', 'harga', 'jual', 'mahal', 'subsidi', 'perintah', 'kwalitas', 'uji', 'suku', 'cadang', 'kendara', 'curiga', 'subsidi', 'apa-apa', 'benar-benar', 'beli', 'kendara']"
mana laris jual harga mahal sulit lapang kerja makan kurang kok beli,positive,"['laris', 'jual', 'harga', 'mahal', 'sulit', 'lapang', 'kerja', 'makan', 'beli']"
hybrid kunci,positive,"['hybrid', 'kunci']"
strategi jls salah   bikin strategi perang mungkin jago   strategi dagang   jago   mau laku rubah budaya masyarakat indonesia   orang indonesia   mau beli kendara jual     harga jatuh   hampir th dunia otomotif jd tahu budaya orang indonesia contoh knp suzuki kurang laku   harga jual jatuh coba   honda toyota contoh   avanza sama xenia     harga xenia lebih murah   knp avanza   laku   pertama harga jual lebih bagus     xenia dua brand toyota   orang lihat semua budaya masyarakat sini lihat kendara bukan   harga     brand harga jual,positive,"['strategi', 'jls', 'salah', 'strategi', 'perang', 'jago', 'strategi', 'dagang', 'jago', 'laku-laku', 'rubah', 'budaya', 'masyarakat', 'indonesia', 'orang-orang', 'indonesia', 'beli', 'kendara', 'jual', 'harga', 'jatuh', 'dunia', 'otomotif', 'budaya', 'orang-orang', 'indonesia', 'contoh', 'suzuki', 'laku-laku', 'harga', 'jual', 'jatuh', 'coba', 'honda', 'toyota', 'contoh', 'avanza', 'xenia', 'harga', 'xenia', 'murah', 'avanza', 'laku-laku', 'harga', 'jual', 'bagus', 'xenia', 'brand', 'toyota', 'orang-orang', 'lihat', 'budaya', 'masyarakat', 'lihat', 'kendara', 'bukan', 'harga', 'brand', 'harga', 'jual']"
lebih baik mikirin sarana transportasi umum jangkau jangkau sampe daerah tidack kurang macet mahal kurang fasilitas   maintenance   gimana yha perintah sibuk bangun tol   notabene     banyak banyak   lewat tol makin cuan   punya tol,negative,"['memikirkan', 'sarana', 'transportasi', 'jangkau', 'jangkau', 'daerah', 'tidack', 'macet', 'mahal', 'fasilitas', 'maintenance', 'perintah', 'sibuk', 'bangun', 'tol', 'notabene', 'tol', 'cuan', 'tol']"
  baru buat orang ragu ragu kaya waktu minyak tanah alih gas lpg sekarang gas lpg suruh rubah minyak tanah ogah coba pln buat meter wat besar abonemen murah minat masyarakat cara dukung ekosistem motor,negative,"['orang-orang', 'ragu', 'ragu', 'kayak', 'minyak', 'tanah', 'alih', 'gas', 'lpg', 'gas', 'lpg', 'suruh', 'rubah', 'minyak', 'tanah', 'ogah', 'coba', 'pln', 'meter', 'wat', 'besar-besar', 'abonemen', 'murah', 'minat', 'masyarakat', 'dukung', 'ekosistem', 'motor']"
harga cekik coba jt banyak rakyat toleh,positive,"['harga', 'cekik', 'coba', 'juta', 'rakyat', 'toleh']"
bentuk lucu main,positive,"['bentuk', 'lucu', 'main']"
jalan satu satu   harga murah subsidi besar besar laku,positive,"['jalan', 'harga', 'murah', 'subsidi', 'besar-besar', 'besar-besar', 'laku-laku']"
generasi esmk baru he,negative,"['generasi', 'esmk', 'he']"
  itu orang mampu tani minta subsidi pupuk laku,negative,"['orang-orang', 'tani', 'subsidi', 'pupuk', 'laku-laku']"
harga mahal  banget   gimana  mau beli,positive,"['harga', 'mahal', 'banget', 'beli']"
 sila  angkut umum   pribadi apa beda sama sama menuhin jalan,positive,"['sila', 'angkut', 'pribadi', 'apa-apa', 'beda', 'menuhin', 'jalan']"
sangat mahal,negative,['mahal']
masyarakat   miskin,negative,"['masyarakat', 'miskin']"
bagaimana kenderaan elektrik indonesia nak laku pusat changer   cukup jalan raya buruk apa kuasa beli rata rakyat indonesia rendah walaupun duduk ramai,negative,"['kenderaan', 'elektrik', 'indonesia', 'nak', 'laku-laku', 'pusat', 'changer', 'jalan', 'raya', 'buruk', 'apa-apa', 'kuasa', 'beli', 'rakyat', 'indonesia', 'rendah', 'duduk', 'ramai']"
  jelas harga beli token swap motor sama harga beli bbm sama     boong apalgi ken mayoritas orang indonesia pergi jauh cepet   buat cuman kerja sih,positive,"['jelas-jelas', 'harga', 'beli', 'token', 'swap', 'motor', 'harga', 'beli', 'bbm', 'bohong', 'ken', 'mayoritas', 'orang-orang', 'indonesia', 'pergi', 'cepat', 'cuman', 'kerja']"
puas   laku,positive,"['puas', 'laku-laku']"
terlalu kecil per sisa bahan,negative,"['kecil-kecil', 'sisa', 'bahan']"
sekali cas sampe surabaya   beli,negative,"['cas', 'surabaya', 'beli']"
bukan   laku harga   mahal,positive,"['bukan', 'laku-laku', 'harga', 'mahal']"
jelas mahal charging lama jelajah pendek dpminan no,negative,"['jelas-jelas', 'mahal', 'charging', 'jelajah', 'pendek', 'dpminan', 'no']"
perlu subsidi tiket kai,positive,"['subsidi', 'tiket', 'kai']"
lama video buat inti kendraan bensin lebih murah harga beli,positive,"['video', 'inti', 'kendraan', 'bensin', 'murah', 'harga', 'beli']"
pindah polusi udara kota pindah kawasan pltu   hasil polusi lebih parah makin besar guna ev makin besar minta daya makin banyak batubara   bakar,negative,"['pindah', 'polusi', 'udara', 'kota', 'pindah', 'kawasan', 'pltu', 'hasil', 'polusi', 'parah', 'besar-besar', 'ev', 'besar-besar', 'daya', 'batubara', 'bakar']"
bagaimana laku lebih cuma irit irit sangat giur kaum ekonomi bawah ironis kendara hargae atas jt bahkan milyar nyata punya uanga atas juta bahkan milyar terlalu pikir irit pikir gengsi status kaya mana mungkim mau,negative,"['laku-laku', 'irit', 'irit', 'giur', 'kaum', 'ekonomi', 'ironis', 'kendara', 'hargae', 'juta', 'milyar', 'nyata', 'uanga', 'juta', 'milyar', 'pikir-pikir', 'irit', 'pikir-pikir', 'gengsi', 'status', 'kayak', 'mungkim']"
bantu pajak kokuntuk menuhin jalan raya bikin macet kocag transportasi umum banyakin aduh ampun investor akal sehat ilang,negative,"['bantu', 'pajak', 'kokuntuk', 'menuhin', 'jalan', 'raya', 'macet', 'kocag', 'transportasi', 'membanyaki', 'aduh', 'ampun', 'investor', 'akal', 'sehat', 'hilang']"
anggap   beli cashnya habis tengah jalang terus   mau ngisi cashnya numpang rumah orang mana   tinggal desa,positive,"['anggap', 'beli', 'cashnya', 'habis', 'jalang', 'ngisi', 'cashnya', 'numpang', 'rumah', 'orang-orang', 'tinggal', 'desa']"
jangan terlalu ekor luar negeri hidup akan dikte luar buat atur sengsara rakyat pln bangun mahal mau pensiun dini beli mahal pajak mahal mau batas jalan ganjil genap pajak progressif terus mau apa,negative,"['jangan-jangan', 'ekor', 'negeri', 'hidup', 'dikte', 'atur', 'sengsara', 'rakyat', 'pln', 'bangun', 'mahal', 'pensiun', 'beli', 'mahal', 'pajak', 'mahal', 'batas', 'jalan', 'ganjil', 'genap', 'pajak', 'progressif', 'apa-apa']"
